UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
-7.4269276,12.215596,3.4455004,5.772277,1.0245845,5.206005,-5.97444,0.2810072,4.1764493,8.120762,2.3116422,4.520862,7.4835105,2.871634,8.252537,200.0
-7.405655,11.972525,3.7527604,6.1593485,1.0696982,5.197364,-5.708191,0.56773776,4.234028,8.04934,2.4299898,4.4215384,7.242462,2.7899623,8.387241,200.5
-7.5172553,12.029971,3.3110483,5.8340154,1.0988051,5.2047453,-5.8661532,0.5349659,4.2932386,8.047898,2.3160517,4.3484936,7.3334985,2.8732226,8.220524,201.0
-7.367676,11.829064,3.88787,6.351889,1.0824012,5.0560718,-5.621417,0.4543599,4.396424,8.010899,2.3538003,4.4812326,7.203494,2.8427525,8.652587,201.5
-7.3664036,12.138134,3.2944927,5.693506,0.98460245,5.2122297,-6.0987396,0.33070415,4.124585,8.244453,2.2170863,4.5226183,7.4664474,2.8278856,8.272702,202.0
-7.5342145,12.070907,3.2366076,5.7888885,1.1785612,5.2260604,-5.8928356,0.60364836,4.2328086,8.14419,2.197168,4.32994,7.3360233,2.8517363,8.2370405,202.5
-7.489798,12.284543,3.3153987,5.7449536,1.0417913,5.223397,-5.9802966,0.43389827,4.1118374,8.263906,2.2770326,4.3991895,7.4691167,2.865749,8.137585,203.0
-7.305231,11.971233,3.6892498,6.066035,0.9892809,5.161217,-5.818366,0.49681506,4.0909433,8.158258,2.385954,4.6177044,7.311438,2.6764417,8.5149,203.5
-7.4388003,12.159945,3.7341585,6.1934276,1.0250666,5.1574874,-5.635712,0.44311884,4.2390757,8.054714,2.5455487,4.5235524,7.258679,2.8331914,8.362148,204.0
-7.4900856,12.210567,3.2245426,5.679279,1.0781652,5.2292295,-6.0101633,0.37752897,4.197058,8.164533,2.2292273,4.407238,7.4545603,2.9025636,8.173831,204.5
-7.422769,12.221628,3.2297332,5.65953,1.0096797,5.24749,-6.0961304,0.3707595,4.1066055,8.285495,2.2062073,4.4468994,7.482939,2.856368,8.180606,205.0
-7.3250103,12.177258,3.4369602,5.8333025,0.9394914,5.1984606,-6.0684175,0.3087094,4.112731,8.352263,2.2376812,4.521715,7.4480796,2.8380873,8.299984,205.5
-7.387657,12.044694,3.2789786,5.7166705,0.93539304,5.2091284,-6.045682,0.4218714,4.1646338,8.159337,2.2987928,4.479448,7.4252925,2.797228,8.229239,206.0
-7.2821293,12.101887,3.737395,6.0496693,0.9863986,5.141354,-5.9401026,0.3331113,4.0606527,8.34859,2.2471251,4.6477437,7.40865,2.7390542,8.544006,206.5
-7.4090333,12.198539,3.2846043,5.6415315,0.97163534,5.2637076,-6.076579,0.3958177,4.065845,8.234778,2.2811315,4.5158467,7.5079765,2.7950325,8.167173,207.0
-7.4701257,12.248693,3.2462237,5.7021856,1.0570062,5.283342,-5.97228,0.46637532,4.111726,8.186594,2.3201132,4.426722,7.412729,2.8469334,8.132538,207.5
-7.556758,12.302245,3.1922288,5.585333,1.0593145,5.263542,-6.046919,0.45060685,4.1210017,8.231622,2.2757616,4.3809576,7.496451,2.8670247,8.014573,208.0
-7.230227,12.105829,3.6261108,5.9247584,0.9269398,5.1490793,-6.059275,0.2508781,4.039361,8.347409,2.2287693,4.6732574,7.445169,2.752215,8.482867,208.5
-7.473167,12.354554,3.3050113,5.6113195,1.0554881,5.2087464,-6.00698,0.2515853,4.1846223,8.091155,2.338436,4.525539,7.552045,2.9186409,8.115377,209.0
-7.3731513,12.111823,3.3076837,5.6772103,0.9755112,5.2311673,-6.109162,0.36759925,4.10208,8.25247,2.230885,4.5340405,7.460188,2.7867684,8.266991,209.5
-7.2545533,12.192794,3.7108645,6.1072536,0.93035287,5.124595,-5.9573107,0.2272116,4.126097,8.425103,2.2452552,4.571478,7.3769298,2.8711839,8.501163,210.0
-7.2677913,11.826032,3.971195,6.320875,0.9587857,5.145083,-5.6899543,0.54430234,4.1852794,8.104172,2.4919715,4.570211,7.2214575,2.6761475,8.588251,210.5
-7.250612,11.89545,3.6922634,6.0532246,0.92370826,5.150036,-5.85708,0.4965761,4.049598,8.166244,2.3960185,4.6756625,7.3031936,2.634375,8.593385,211.0
-7.294318,12.168164,3.7612956,6.2529426,0.8938875,5.196131,-5.7642407,0.43116572,4.1460814,8.302906,2.5212169,4.442772,7.2218018,2.8546386,8.344779,211.5
-7.2507677,12.145854,3.5817893,5.936426,0.87957025,5.163783,-6.0418773,0.2943274,4.0224833,8.394375,2.2854831,4.625123,7.4277644,2.7650087,8.438669,212.0
-7.270581,11.756319,3.9641938,6.342335,0.9718447,5.078859,-5.7073174,0.4840919,4.269401,8.082044,2.4063945,4.5751123,7.2088714,2.7157707,8.661187,212.5
