UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
1.6103683,0.04534003,10.3706255,2.6466234,2.4548957,3.873982,3.271066,-0.052958373,3.739187,1.8508607,3.6845934,3.5752783,6.783331,1.3647857,8.127339,200.0
1.5712914,0.091104254,10.240389,3.1243908,2.4424903,3.869951,3.2935135,-0.06271799,3.758586,1.9950641,3.7130482,3.5033891,6.8483014,1.3067392,7.8317914,200.5
1.7352422,0.001507373,10.305941,3.0395465,2.402041,3.8151188,3.4541485,0.009391684,3.755082,1.9436932,3.6668828,3.5541286,6.786003,1.1920803,7.991538,201.0
1.5061976,0.09377879,10.084786,3.0685682,2.4849193,3.8733974,3.3233502,0.021766754,3.7469976,1.8703344,3.7015412,3.4671085,6.733241,1.4169533,7.880918,201.5
1.7888176,-0.020876706,10.367211,2.9999495,2.4409807,3.8331637,3.544414,0.05029697,3.6761782,2.0144346,3.7349365,3.5095117,6.812435,1.203003,8.032797,202.0
1.7981652,-0.024223661,10.309668,2.8649335,2.576175,3.8117847,3.2443109,-0.20897587,3.7437975,2.0932748,3.5721245,3.4785404,6.875695,1.2985241,8.1452055,202.5
1.6161525,0.029126335,10.393483,2.5154498,2.4516716,3.7697935,3.2038379,-0.116636656,3.738153,1.7510539,3.6745784,3.5205204,6.844981,1.3697473,8.168205,203.0
1.5640885,0.11802482,10.370564,2.7154593,2.428815,3.8465817,3.281083,-0.042358927,3.7206953,1.8377831,3.7702959,3.5075197,6.8397408,1.3723183,8.033361,203.5
1.7486709,-0.11201893,10.4667845,2.723221,2.3360815,3.7616103,3.3875036,-0.12738574,3.739431,1.7894,3.6236331,3.5130444,6.835351,1.2293389,8.101264,204.0
1.7807044,-0.07609354,10.392203,2.8900027,2.5271661,3.8208294,3.2765584,-0.09594102,3.6733,1.9745569,3.6853771,3.4805062,7.024249,1.26364,8.095937,204.5
1.6818602,0.09560429,10.234193,3.0253994,2.4551475,3.6763883,3.4685771,-0.03547246,3.7991643,2.108392,3.66423,3.5044618,6.7148576,1.1784184,7.9218283,205.0
1.7311333,0.025863895,10.265967,2.9181178,2.5708637,3.6630447,3.4616692,-0.111776434,3.737338,2.2340777,3.6307645,3.4351652,6.7200212,1.2376128,8.015045,205.5
1.6570843,0.018941088,10.398278,2.955599,2.4025335,3.8287492,3.4979231,-0.020872513,3.6552048,1.9160436,3.788447,3.417427,6.8316,1.265054,7.9127607,206.0
1.6358387,0.0596162,10.274059,2.4769228,2.6271243,3.7755744,3.3478742,-0.104592994,3.7132375,1.9269131,3.569114,3.5106113,6.5807705,1.3918481,8.262622,206.5
1.7227945,0.025510833,10.428073,2.8630621,2.3940992,3.87327,3.3588529,0.027299354,3.6907697,1.8506516,3.759077,3.6121647,6.9004793,1.2770238,8.076193,207.0
1.7043797,0.036937498,10.138035,3.1454635,2.4572384,3.751372,3.4797332,-0.084451996,3.8767943,2.1648164,3.580235,3.4405875,6.7121067,1.1531615,7.8852167,207.5
1.568538,0.14043647,9.938023,3.300352,2.5045834,3.80282,3.521379,0.0050564897,3.8650446,2.1488008,3.6461349,3.3887851,6.535675,1.269061,7.7530527,208.0
1.6641316,0.039756503,10.317595,2.6811533,2.578451,3.803115,3.1655793,-0.18157871,3.7743866,1.989343,3.6583042,3.43497,6.895827,1.3332504,8.115927,208.5
1.7187337,0.011268399,10.444885,2.9046023,2.4134934,3.8746784,3.481783,0.05326322,3.6376245,1.9744747,3.8416517,3.477878,6.912906,1.3004872,8.005374,209.0
1.8118755,-0.029788854,10.453961,2.8540194,2.5404246,3.8043134,3.4628918,-0.05601979,3.5911908,2.1054194,3.780322,3.3714228,6.981695,1.2817608,8.112527,209.5
1.8198476,-0.037172757,10.291599,2.9150987,2.4881861,3.7913322,3.3279023,-0.13175286,3.7897832,2.094406,3.593248,3.5563378,6.8064456,1.242491,8.100724,210.0
1.5534476,0.13074611,10.240184,3.0352676,2.4786546,3.8527737,3.292611,0.0143149905,3.667068,1.8857446,3.8139126,3.4696882,6.862153,1.3893509,7.876908,210.5
1.540769,0.068804465,10.095999,2.7717009,2.525974,3.8479455,3.3093772,-0.11186478,3.8237972,1.9192178,3.4812214,3.5297937,6.5275593,1.404317,8.101253,211.0
1.5323402,0.04487112,10.351737,2.6471584,2.479851,3.6689582,3.1893592,-0.2592008,3.7447479,1.8630576,3.6582353,3.3525536,6.832698,1.336373,7.960968,211.5
1.6371394,0.027714595,10.110257,3.0400245,2.4907446,3.9244273,3.30184,-0.07290279,3.8064046,1.9940891,3.5837407,3.4984,6.7232323,1.3804519,8.008187,212.0
1.7708447,-0.0212945,10.400621,2.9161952,2.334264,3.872517,3.3343573,-0.035956006,3.822568,1.9217827,3.6356535,3.6278105,6.873618,1.199297,8.134145,212.5
1.6418489,-0.0073558562,10.217908,2.6628551,2.4433715,3.7876887,3.4042413,-0.06549455,3.7985168,1.8926519,3.56967,3.4719176,6.6221733,1.3551667,8.13698,213.0
1.7526218,-0.017295467,10.420299,2.470313,2.545686,3.7241485,3.2909453,-0.13411042,3.6838307,1.8702021,3.6592586,3.482977,6.8250113,1.3342897,8.276071,213.5
1.5390545,0.15956976,10.3168335,2.850092,2.3577635,3.926717,3.3908198,0.12415116,3.6856608,1.775482,3.8360362,3.628197,6.7162833,1.4161211,7.9693804,214.0
1.5410324,0.07904196,10.170239,2.5670328,2.577317,3.8088036,3.3767247,-0.088798106,3.7547445,1.9131544,3.5269825,3.5063117,6.469593,1.428709,8.183167,214.5
1.5818946,0.0066687465,10.199737,2.6084547,2.5087628,3.8054392,3.2826796,-0.17803168,3.7643492,1.803969,3.5340285,3.4461825,6.596565,1.4307612,8.138573,215.0
1.4160889,0.14633274,9.908831,2.8648612,2.659119,3.8292525,3.1615229,-0.09356247,3.8293228,1.9861256,3.518987,3.4681914,6.5222263,1.5441439,7.985718,215.5
1.5571984,0.08520823,10.015813,2.6665328,2.6119614,3.7615037,3.2322567,-0.11591942,3.8704665,2.0320396,3.6303284,3.3364182,6.530407,1.491611,7.9836664,216.0
1.6414448,-0.019966649,10.218829,2.7035394,2.5292823,3.8615682,3.1418796,-0.20646013,3.8129468,1.8847686,3.4774578,3.5341117,6.7552094,1.3972377,8.200927,216.5
1.6820035,0.17555714,10.244772,3.153229,2.5132875,3.7376742,3.5218105,0.046522077,3.7195544,2.2260356,3.8129423,3.5308566,6.6541834,1.215074,7.830731,217.0
1.5833722,0.13362941,10.431487,2.7307441,2.386062,3.84134,3.2834606,0.07228841,3.6332955,1.7368889,3.8759265,3.5972295,6.9060454,1.3951904,8.042099,217.5
1.7059566,0.0018976764,10.396684,3.0746207,2.3333132,3.7742355,3.4936662,-0.041240763,3.7486916,2.0304053,3.716741,3.5128098,6.843461,1.1663982,7.873848,218.0
1.7200799,-0.059860133,10.290026,2.5802355,2.5436232,3.8262117,3.1887426,-0.23864652,3.793742,1.8863791,3.4693933,3.5181508,6.713107,1.3591844,8.269531,218.5
1.6651343,0.024751471,10.396993,2.4038696,2.5340657,3.7753859,3.324922,-0.067487344,3.6519382,1.7848309,3.6689148,3.506783,6.729503,1.408665,8.28945,219.0
1.6822405,0.07132769,10.209577,3.2696292,2.3840077,3.846416,3.537189,0.062713824,3.7886214,2.0877826,3.7671213,3.4957497,6.7832756,1.1896431,7.799402,219.5
1.6029565,0.008417354,10.120164,2.8042357,2.492493,3.8976526,3.0801861,-0.14590666,3.8456604,1.79308,3.474461,3.5829828,6.736181,1.4441473,8.151158,220.0
1.6779982,0.07681368,10.197569,3.170162,2.6377754,3.7186499,3.3148136,-0.16562112,3.725963,2.2243485,3.670802,3.3398592,6.863299,1.2428135,7.8709207,220.5
1.4985735,0.15753756,9.92661,2.9505842,2.527884,3.869966,3.4191983,0.012463494,3.8101182,1.9250592,3.5842636,3.4731646,6.3751574,1.4741454,7.966929,221.0
1.7552499,-0.089812264,10.385895,2.598386,2.4734936,3.7955568,3.231566,-0.23574656,3.7872438,1.8756514,3.5154302,3.51588,6.812561,1.2691556,8.222412,221.5
1.6892073,0.025183715,10.319888,2.7529738,2.5070453,3.9246085,3.172492,-0.0666631,3.7242239,1.8466284,3.6815765,3.5562766,6.9093537,1.3939106,8.176564,222.0
1.7403762,0.018878454,10.196344,2.8950725,2.6116066,3.88007,3.378655,-0.1390239,3.7394397,2.1870964,3.6098025,3.3893616,6.7184935,1.3770756,8.128747,222.5
1.3810416,0.16849996,10.18635,2.477318,2.5750022,3.680072,3.3314462,-0.21817249,3.8044658,1.9836887,3.5624797,3.456673,6.4262624,1.4364239,8.032667,223.0
1.4911605,0.04795932,10.0833,2.7546384,2.5776107,3.8908088,3.0982132,-0.24023692,3.8355184,1.8864285,3.434273,3.5253468,6.6318245,1.4670265,8.116151,223.5
1.4874527,0.16788182,10.174845,2.54717,2.6224153,3.7358027,3.1410456,-0.08546257,3.7106433,1.8261069,3.7063684,3.468067,6.6888914,1.5077021,8.108155,224.0
1.7008303,0.021542085,10.232948,2.4929245,2.6406078,3.7712393,3.3782814,-0.12930396,3.7686849,1.9770113,3.4822822,3.52765,6.5148473,1.3328257,8.312226,224.5
1.4501842,0.121123664,10.055592,3.2536445,2.4961796,3.85063,3.3831024,-0.077960104,3.790115,1.9996613,3.5608377,3.4412253,6.6436834,1.2891726,7.7641573,225.0
1.8238462,-0.08721476,10.540927,2.6127653,2.5033221,3.830095,3.3674343,-0.12066133,3.649122,1.9382946,3.7043054,3.433633,7.0114937,1.24596,8.220951,225.5
1.7746145,-0.093935154,10.302893,2.6406214,2.5400662,3.8707156,3.0873075,-0.2701049,3.853477,1.9271523,3.4443202,3.5711777,6.8326373,1.3365498,8.277134,226.0
1.5450224,0.04955019,10.230545,2.3928025,2.609736,3.768836,3.1674192,-0.20981917,3.7941697,1.8995308,3.5521324,3.4580019,6.611308,1.4726328,8.200236,226.5
1.7717087,-0.15179044,10.509771,2.6249783,2.3465352,3.7908082,3.2477784,-0.23984648,3.7209642,1.7290981,3.5930662,3.5014975,6.914192,1.2996132,8.153628,227.0
1.531622,0.14210202,10.274034,2.5590858,2.525346,3.7522461,3.0861857,-0.010954744,3.6597967,1.6730596,3.7512882,3.5472105,6.8866606,1.4951539,8.18909,227.5
1.8224429,-0.07462604,10.420278,2.9332333,2.415599,3.7595155,3.5444868,-0.0642988,3.7930558,2.0851424,3.61173,3.516036,6.8485613,1.0615185,8.027422,228.0
1.5979096,0.0483169,10.115219,2.9316208,2.592535,3.8340592,3.1108005,-0.16582108,3.797029,2.0729952,3.6091235,3.4461331,6.836919,1.4490929,7.997521,228.5
1.4873172,0.25056908,9.903394,3.3763838,2.5048163,3.733012,3.5908477,0.06242495,3.8946526,2.3014917,3.7310035,3.410025,6.4803596,1.2223439,7.6268506,229.0
1.8133869,-0.12073571,10.3425,3.0175462,2.4386318,3.8092363,3.4951766,-0.13500114,3.7916527,2.059804,3.5387423,3.4470139,6.8296647,1.1203183,8.047771,229.5
1.6465794,-0.018505422,10.293509,2.3655102,2.5745924,3.7732804,3.2588453,-0.17331035,3.7641013,1.8616712,3.5661721,3.434639,6.6517367,1.4274341,8.26492,230.0
1.7236238,0.09010123,10.149225,3.2586594,2.5613577,3.8452444,3.5293694,-0.06646301,3.7581463,2.2364502,3.6714506,3.3532784,6.721342,1.2158027,7.9086456,230.5
1.7706106,-0.14221986,10.475288,2.6548502,2.377071,3.7836037,3.3681204,-0.18578348,3.69164,1.7989999,3.6247048,3.441314,6.8359466,1.2898362,8.129332,231.0
1.6894335,-0.060664248,10.351809,2.9509048,2.492689,3.909096,3.4426608,-0.13240658,3.7867286,2.024246,3.580683,3.3903072,6.89627,1.1664108,8.006275,231.5
1.8180549,-0.045587517,10.291439,3.0985367,2.485094,3.8412607,3.4999878,-0.070483714,3.8000634,2.1530416,3.6003942,3.474573,6.8353634,1.1234673,8.018137,232.0
1.7177482,-0.15442422,10.37574,2.5816138,2.4237084,3.7798522,3.472902,-0.18885428,3.694116,1.8558745,3.5709686,3.3055282,6.673981,1.3527348,8.140856,232.5
1.6217456,-0.07440306,10.397984,2.7922003,2.352617,3.7897031,3.534474,-0.08258624,3.6603777,1.7226489,3.690343,3.352561,6.7112284,1.282887,7.9631443,233.0
1.8275536,-0.032757796,10.478675,2.991876,2.4547358,3.8439708,3.399317,-0.010072964,3.6196556,2.0334547,3.7899148,3.4988635,7.0499063,1.2247373,8.067249,233.5
1.6495991,0.039154198,10.445626,2.3750927,2.5268455,3.6500893,3.2828715,-0.105715826,3.6476197,1.7751957,3.7369637,3.4666512,6.8069897,1.373284,8.219729,234.0
1.7626497,0.032675542,10.2630825,3.3255465,2.4083579,3.7742107,3.5649576,-0.010659174,3.841165,2.2061934,3.6827555,3.4817567,6.844314,1.0409137,7.806276,234.5
1.8350955,-0.03990863,10.431755,2.8514714,2.5247025,3.7944155,3.3347986,-0.115786105,3.6964576,2.102623,3.6982646,3.460989,7.013641,1.239425,8.132191,235.0
1.7577891,-0.053270135,10.402389,2.8985374,2.541877,3.9064748,3.107804,-0.21582809,3.7548716,2.0474274,3.6336045,3.5001302,7.0951476,1.2851431,8.073651,235.5
1.8831058,-0.074793935,10.264096,3.0797324,2.5345917,3.8404932,3.3900971,-0.17239986,3.8385546,2.2471316,3.5231504,3.493871,6.833224,1.1526369,8.083348,236.0
1.366604,0.33941072,9.715278,3.1004317,2.657561,3.6745107,3.5209587,0.086624056,3.8532293,2.1884766,3.6793647,3.3917406,6.1773434,1.4610975,7.7378974,236.5
0.6724397,0.93523854,9.5576,2.9415324,3.2980473,3.1347866,3.8567033,0.19756435,3.6372552,2.763125,3.8016334,3.4966195,5.327002,1.5652397,7.193873,237.0
1.5473502,0.084995404,9.997535,2.8958154,2.5787358,3.806859,3.1646094,-0.021343667,3.7564745,1.8409086,3.600313,3.4895952,6.706431,1.5234547,8.054153,237.5
1.5585747,0.124820985,10.241642,2.6345396,2.5333307,3.8483562,3.4475343,0.06601631,3.6899369,1.8724384,3.7207105,3.5104117,6.5339203,1.4433153,8.08349,238.0
1.6216536,0.00320941,10.151215,2.6213908,2.532387,3.839355,3.372975,-0.13310015,3.8208835,1.9038079,3.4387925,3.5084326,6.4835773,1.3820995,8.216856,238.5
1.6295857,0.0034791094,10.055425,2.727711,2.5773113,3.8602586,3.325348,-0.14568932,3.843668,1.9433446,3.3868856,3.5290096,6.4571357,1.3999493,8.214187,239.0
1.6107547,0.08968433,10.357446,2.2360435,2.6430564,3.6399522,3.2561862,-0.16229363,3.6894162,1.8411798,3.643378,3.486368,6.627471,1.4107305,8.300015,239.5
1.7989769,-0.015969615,10.493148,3.1024823,2.311536,3.7531967,3.453123,-0.06407801,3.7015846,2.0443146,3.7855136,3.552707,6.9568586,1.1310819,7.8629274,240.0
1.5712496,0.11349419,10.085404,3.296963,2.5018563,3.8526137,3.5861905,-0.033902697,3.8227022,2.2101202,3.596689,3.4117446,6.5896626,1.2011856,7.7834215,240.5
1.6924812,0.08220955,9.8682575,3.0436716,2.618222,3.7283542,3.2255251,-0.16487132,3.911977,2.1144767,3.5189414,3.3849757,6.614835,1.3574085,8.037776,241.0
1.6858144,-0.10007649,10.45716,2.4703841,2.3710072,3.7808654,3.2454813,-0.22993378,3.764603,1.6901711,3.5585437,3.5029068,6.7934275,1.331626,8.200428,241.5
1.649477,0.053633854,10.441544,2.3086483,2.5976644,3.617954,3.3556628,-0.10985032,3.6867387,1.8907665,3.6627235,3.5496619,6.6438503,1.332666,8.245076,242.0
1.4084396,0.3432535,9.95939,3.3383667,2.534487,3.737813,3.5946536,0.11892294,3.7721295,2.2027538,3.8014953,3.4779205,6.3952813,1.2970247,7.5853605,242.5
1.9018257,-0.107034355,10.532244,2.912929,2.438259,3.7310002,3.442402,-0.1344909,3.636807,2.1123283,3.7274466,3.460506,7.00682,1.189312,8.053622,243.0
1.6934924,-0.000565356,10.498307,2.8825808,2.3710423,3.8322878,3.3184252,-0.06308888,3.6612792,1.8608383,3.8100293,3.4968848,7.035288,1.2838506,7.9659967,243.5
1.687693,0.03808895,10.25566,2.2833579,2.7549758,3.7223551,3.2624905,-0.19904259,3.7299333,1.979189,3.5117958,3.5061913,6.5038695,1.4169161,8.376833,244.0
1.6199064,0.0185208,10.087432,3.1938515,2.4286518,3.82852,3.375036,-0.09882605,3.8786829,2.0374494,3.5284414,3.458711,6.7477555,1.2313776,7.8865666,244.5
1.5206165,0.013591367,10.151356,2.5270507,2.5381465,3.7767274,3.07441,-0.24761651,3.910698,1.9615119,3.5698857,3.3197923,6.7754183,1.4645804,8.05522,245.0
1.4970425,0.22186704,10.03267,3.3284123,2.5039597,3.7748258,3.4627106,0.08042586,3.7774749,2.1872187,3.802539,3.4423213,6.700649,1.2901359,7.667704,245.5
1.6694295,0.0007986414,10.300481,2.9391558,2.60725,3.8319728,3.0648878,-0.23210219,3.734748,2.1083977,3.6480348,3.4171875,7.0603495,1.3518109,8.011107,246.0
1.5420963,0.06920545,10.124017,3.1241212,2.6250584,3.811426,3.022411,-0.21262802,3.767319,2.0745945,3.59704,3.425982,6.980322,1.3736944,7.8868003,246.5
1.4546006,0.07365015,10.135861,2.6110961,2.5803685,3.8527489,3.0141888,-0.16025661,3.7993176,1.8557863,3.5958958,3.4516656,6.8070607,1.5324458,8.112195,247.0
1.4862994,0.0038052718,10.045047,2.7867997,2.5692406,3.954255,3.036379,-0.21146908,3.8434882,1.8584515,3.4208484,3.5090113,6.7023273,1.5247858,8.129213,247.5
1.8007073,-0.050460275,10.516013,2.786764,2.4898198,3.8351994,3.1785595,-0.15061939,3.6547768,1.9152281,3.7408888,3.4895854,7.158949,1.2703744,8.133366,248.0
1.6027759,0.0999354,10.247279,3.2263005,2.534098,3.8816977,3.1662812,-0.03953164,3.6834645,2.0954475,3.8173416,3.471224,7.0628433,1.3370296,7.8281507,248.5
1.678167,0.016925057,10.272773,3.198541,2.4523158,3.9313796,3.3235388,0.022217333,3.6732025,1.9903103,3.8321202,3.4497583,7.0055428,1.3350704,7.8631797,249.0
1.3689766,0.27845493,9.889828,3.3479838,2.5504708,3.729205,3.57594,0.0047075045,3.8575606,2.23941,3.6277747,3.3688612,6.3806486,1.2603798,7.5745068,249.5
1.4561837,0.37532812,10.184628,3.2140145,2.578107,3.661002,3.6071923,0.19809644,3.6481307,2.2570214,3.9684184,3.5523431,6.564349,1.279986,7.604865,250.0
1.3896774,0.26177615,10.069839,2.971558,2.7715254,3.5470986,3.2402906,-0.20849766,3.7472582,2.2653506,3.5427973,3.418591,6.6017947,1.283794,7.838456,250.5
1.2567909,0.34110785,9.926337,3.1629117,2.7030618,3.59517,3.3685112,-0.13502726,3.8098087,2.3172464,3.5527585,3.3633819,6.4979587,1.2699353,7.6580615,251.0
1.4950475,0.20960593,10.153761,3.3364058,2.5067406,3.818915,3.6077151,0.048006315,3.7289152,2.1923683,3.7036734,3.492955,6.586548,1.2022433,7.7059174,251.5
1.7719698,0.08241338,10.183632,2.8907275,2.6670222,3.6219602,3.1321988,-0.3353296,3.8334236,2.1485572,3.5596344,3.3724036,6.825712,1.1957341,8.10249,252.0
1.3950833,0.17710388,10.10981,2.9171398,2.5822332,3.7393208,3.079128,-0.2667514,3.8161423,1.9642911,3.556806,3.4104023,6.7681136,1.351481,7.887264,252.5
1.2245299,0.53398865,9.618715,3.0389931,2.7334092,3.4444659,3.7013764,0.1362972,3.842402,2.4430034,3.709727,3.3296804,6.01145,1.3776,7.6527753,253.0
1.6197976,0.19663596,10.091756,2.920688,2.6836133,3.6139414,3.187381,-0.3235779,3.8449254,2.222959,3.6029472,3.2973082,6.7220774,1.2381237,7.9887004,253.5
1.077362,0.5727185,9.5710335,3.0656786,2.7670724,3.4677238,3.6223278,0.0876733,3.8530428,2.3563616,3.6877608,3.3267055,5.9643354,1.4351306,7.5452337,254.0
1.3061497,0.2876929,9.8412695,3.1958592,2.6081326,3.6613173,3.543087,-0.0370053,3.8724372,2.2907214,3.529723,3.367439,6.361868,1.2710351,7.6795726,254.5
1.4131947,0.1534298,10.082808,3.1486518,2.5185916,3.7607174,3.282561,-0.14961085,3.8479574,2.1174557,3.5241802,3.4452085,6.744157,1.2551044,7.7857866,255.0
1.2591416,0.42552775,9.749759,2.8896966,2.7899864,3.4581974,3.4970524,-0.06886965,3.841884,2.3675334,3.5911999,3.3295352,6.1500893,1.379714,7.7619314,255.5
1.2991322,0.29215735,9.834973,3.13665,2.5897639,3.6383967,3.6169362,-0.027833415,3.883929,2.280177,3.5158236,3.3422031,6.3154893,1.2427061,7.7065043,256.0
1.3950055,0.36147234,9.670984,3.2346764,2.5168688,3.632948,3.7341592,0.106207415,3.9491184,2.267917,3.7069502,3.3198142,6.1653934,1.277669,7.625959,256.5
1.2711593,0.3964884,9.785652,3.393242,2.6452532,3.6404119,3.6025267,0.042447753,3.8501782,2.3586946,3.668495,3.3814006,6.259179,1.2743235,7.4916735,257.0
1.5643735,0.22133492,9.835631,3.374931,2.4923365,3.6897497,3.6286445,0.008068043,3.9575448,2.289291,3.6854172,3.3337798,6.3938007,1.180475,7.6245666,257.5
1.4053621,0.28217205,9.873236,3.2516613,2.5175087,3.8167455,3.515123,0.15105408,3.7985203,2.0914865,3.8077266,3.4179778,6.4298644,1.4353645,7.6538105,258.0
1.3925011,0.2752594,9.909274,3.325788,2.5652637,3.7977822,3.3662233,0.05940223,3.757365,2.1128013,3.7856283,3.3925889,6.615944,1.4075224,7.6421785,258.5
1.3027066,0.33836836,9.857709,3.5202422,2.5452685,3.746125,3.5544553,-0.033079807,3.9050353,2.2753286,3.5943463,3.4212015,6.3970838,1.1656618,7.4634447,259.0
1.0814278,0.5641316,9.84872,3.432459,2.7673142,3.586534,3.4962144,0.03549187,3.7575035,2.4086347,3.6786118,3.4827259,6.27923,1.2651392,7.3711123,259.5
1.3816416,0.42195392,9.73635,3.591457,2.63599,3.6566133,3.4799469,0.023444537,3.904814,2.3732395,3.7565818,3.3896887,6.343986,1.2404106,7.4246607,260.0
0.94939566,0.80019385,9.391581,3.4162965,2.8841593,3.3992772,3.7551982,0.22919504,3.879442,2.5817444,3.872823,3.36152,5.6596813,1.4441634,7.1639376,260.5
0.83173025,0.89294356,9.271321,3.295971,2.9629698,3.2976136,3.7566392,0.23068918,3.8882987,2.6098058,3.861993,3.3426359,5.477694,1.533977,7.149812,261.0
1.3597686,0.2527133,9.832727,3.0586126,2.6901023,3.701151,3.0107982,-0.12700507,3.792038,1.9292154,3.6181316,3.402536,6.621856,1.5403063,7.809782,261.5
1.2131324,0.613174,9.615032,3.562111,2.6926033,3.6125035,3.6997283,0.23367909,3.8497071,2.4545171,3.9273782,3.3897994,6.047465,1.3582879,7.2800317,262.0
1.2726094,0.5016546,9.657105,3.6226516,2.6603124,3.6436107,3.5608108,0.1127399,3.9038153,2.4331198,3.8041265,3.366699,6.225823,1.2933718,7.3205266,262.5
1.2553434,0.49795178,9.450775,3.355622,2.6732988,3.5886912,3.6104374,0.090480626,3.990456,2.3141859,3.745952,3.292776,5.934069,1.4093813,7.4431515,263.0
1.1733863,0.6022885,9.4812765,3.3647447,2.6564345,3.5196345,3.7082813,0.15935063,3.95658,2.4356434,3.7784476,3.3089166,5.995263,1.3260149,7.396311,263.5
1.2967705,0.42794955,9.557873,3.4872456,2.6124916,3.6219912,3.5846775,0.04568191,3.9952118,2.37859,3.6668162,3.2770035,6.180889,1.2815263,7.4485598,264.0
1.4164711,0.16665038,9.917295,2.9816,2.649567,3.7971992,2.9958942,-0.13696858,3.7756026,1.8654059,3.5812283,3.4531488,6.699162,1.559509,7.9296227,264.5
1.4599035,0.16082554,9.877661,3.0631866,2.638199,3.7642684,2.982609,-0.15971377,3.8108711,1.9017185,3.5894148,3.401672,6.7232985,1.520827,7.8878803,265.0
1.4595381,0.16315831,9.882938,2.9642024,2.6593962,3.8217022,2.9689147,-0.13713306,3.7975695,1.8483791,3.5183206,3.4992018,6.675141,1.5591488,8.036997,265.5
1.2751902,0.46080795,9.556319,3.5410395,2.622154,3.669786,3.5398545,0.062229637,3.9790993,2.3006258,3.7290473,3.3375056,6.120904,1.3319588,7.383327,266.0
