UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
14.283814,8.040728,5.8757358,8.23606,8.162381,5.6159644,5.7302194,-3.2675009,6.065148,2.834487,6.95108,0.22855873,7.2928944,-1.0598662,5.9992657,200.0
14.4377575,8.025231,5.9315867,8.221997,8.06619,5.574923,5.6675463,-3.249266,5.994826,2.9439886,6.8137426,0.28146523,7.3333178,-1.0866238,6.008402,200.5
14.338159,7.987607,5.9347377,8.3137,8.134731,5.515503,5.66399,-3.202678,6.048005,2.955527,6.9263015,0.25788864,7.402133,-1.128983,6.024671,201.0
14.40614,8.027869,5.8863816,8.296911,8.15235,5.5860496,5.6872582,-3.2434683,6.086845,2.870364,6.899016,0.20819937,7.382632,-1.1168967,6.029783,201.5
14.4192915,8.065773,5.9435763,8.289896,8.184619,5.566054,5.645745,-3.2447984,6.0984154,2.9113665,6.9285545,0.19302845,7.3631682,-1.1064287,6.0601983,202.0
14.579734,8.11047,5.8973565,8.319535,8.279184,5.6046724,5.670598,-3.1348953,5.937741,2.8272963,6.906769,0.2973015,7.3142333,-1.0864062,6.043698,202.5
14.505877,8.108667,5.9395375,8.1378565,8.092334,5.573957,5.681099,-3.1026587,5.872475,2.8875036,6.6205893,0.35072598,7.1668005,-1.1093498,5.9738636,203.0
14.358045,8.015836,5.875244,8.286066,8.14282,5.555108,5.68574,-3.2852292,6.103522,2.9550765,6.9932556,0.19915302,7.389926,-1.1341574,6.010168,203.5
14.427712,8.096178,6.0571146,8.318849,8.1927805,5.5463195,5.6933928,-3.30903,5.976034,2.9073308,6.8935456,0.29537857,7.2429743,-1.0981666,6.043791,204.0
14.450513,8.168728,6.0562906,8.125825,8.0978,5.4804497,5.6603365,-3.1700716,5.942999,2.993908,6.787141,0.252963,7.0897684,-1.086432,5.996893,204.5
14.45973,8.087974,5.998671,8.20816,8.132101,5.538004,5.685304,-3.164115,6.027758,2.950912,6.732971,0.28937563,7.2921147,-1.1736624,5.913157,205.0
14.545634,8.232925,5.8132253,8.056686,8.02233,5.507212,5.6036024,-3.2741628,5.905232,2.9107776,6.8339396,0.08357745,7.146797,-1.0968689,6.0309505,205.5
14.3898,8.117734,5.870168,8.153795,8.185216,5.6213784,5.7049694,-3.3083277,6.05771,2.924616,6.913933,0.2564137,7.2751837,-1.1438404,5.868706,206.0
