UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
5.8319907,12.636895,5.6141105,7.5021315,5.2179556,-0.072303146,4.287519,8.347593,10.5694685,4.5895314,2.6148427,3.675764,7.9535093,9.46055,5.0574965,200.0
5.815129,12.708,5.6537256,7.551095,5.2431564,-0.02787094,4.3471265,8.416078,10.613222,4.5863442,2.5784442,3.6608064,7.963679,9.477976,5.122755,200.5
5.784923,12.598911,5.7271295,7.3794436,5.25427,-0.12309312,4.3367953,8.28416,10.55273,4.6148505,2.6013165,3.7267363,7.8230176,9.446529,5.025259,201.0
5.71413,12.584611,5.6592097,7.5806074,5.236733,0.02119637,4.3140926,8.315548,10.569276,4.6110797,2.721801,3.747966,7.971885,9.446385,5.069674,201.5
5.889878,12.657165,5.605627,7.483559,5.206798,-0.10720699,4.25647,8.329064,10.510942,4.5900474,2.6256177,3.6613982,7.8799644,9.417813,5.0093126,202.0
5.818754,12.558231,5.692266,7.366823,5.209364,-0.19841005,4.326487,8.259894,10.498639,4.6058965,2.6622777,3.7342608,7.8463244,9.4316635,4.994235,202.5
5.8446245,12.660831,5.638634,7.469561,5.249993,-0.09383142,4.324904,8.277533,10.520349,4.611554,2.6599195,3.7186532,7.8286123,9.395088,5.0192537,203.0
5.813421,12.696767,5.6725492,7.403303,5.2139125,-0.1757852,4.379033,8.343246,10.575568,4.6216373,2.4468262,3.5893538,7.9441957,9.523311,5.194274,203.5
5.8838096,12.612465,5.605922,7.5160494,5.175095,-0.09644531,4.2223763,8.3908205,10.588766,4.560339,2.6566463,3.6883302,7.946104,9.448472,5.010752,204.0
5.8461437,12.591789,5.5938144,7.426305,5.1724176,-0.15988421,4.3449526,8.216876,10.5263815,4.5387664,2.678103,3.7674012,7.8687563,9.351363,5.0065904,204.5
5.858074,12.66905,5.632656,7.48271,5.2717047,-0.09729413,4.2679195,8.31836,10.513177,4.619458,2.586608,3.6490629,7.8940573,9.460759,5.0406394,205.0
5.842749,12.576152,5.6588335,7.4110417,5.174095,-0.1614202,4.2715054,8.306783,10.522044,4.6142893,2.6784976,3.7046492,7.8539124,9.42804,4.9679465,205.5
5.8217044,12.60413,5.6908264,7.412433,5.2044635,-0.14162299,4.266809,8.377606,10.56935,4.6191797,2.6129656,3.6495078,7.907355,9.506388,5.008815,206.0
5.84852,12.657607,5.6583915,7.40752,5.235534,-0.18635273,4.3186226,8.318481,10.507647,4.663347,2.5260699,3.6282625,7.8598175,9.488587,5.0467,206.5
5.8910403,12.604165,5.6391115,7.3309774,5.1572814,-0.2591133,4.2993193,8.280486,10.480008,4.6154084,2.6214895,3.6674187,7.823572,9.416296,4.9676495,207.0
5.796871,12.583365,5.669902,7.4097347,5.241918,-0.17649254,4.366588,8.236503,10.502832,4.5719957,2.6444519,3.7401044,7.9005027,9.425848,5.04714,207.5
5.6766005,12.530123,5.761544,7.449598,5.2470694,-0.06097707,4.324214,8.269694,10.51628,4.6281753,2.7152715,3.7605627,7.878296,9.451122,5.016806,208.0
5.7130995,12.610586,5.7573333,7.410815,5.270836,-0.05421619,4.387488,8.273632,10.594942,4.592253,2.578982,3.7367995,7.859835,9.452216,5.0962915,208.5
5.814013,12.62543,5.6910725,7.4218574,5.210333,-0.1616351,4.273916,8.427086,10.589275,4.6397376,2.5578535,3.5889106,7.978798,9.564219,5.0792403,209.0
5.776484,12.595914,5.7671633,7.4491935,5.1498947,-0.064679734,4.262622,8.434755,10.655985,4.5704474,2.5415406,3.6823905,7.883954,9.476285,5.03347,209.5
5.8704715,12.996807,5.540306,7.854569,5.4160933,0.23939602,4.2305255,8.80894,10.69868,4.6528716,2.4098582,3.326741,8.294767,9.729886,5.4096136,210.0
5.849145,12.957231,5.5243573,7.868664,5.4383597,0.1391967,4.204832,8.854669,10.59169,4.941464,2.377582,3.215878,8.276144,9.945414,5.400133,210.5
5.8349524,13.03535,5.4339414,7.8868275,5.5740914,0.19867674,4.3018637,8.6869755,10.484124,4.9525714,2.3507044,3.2239425,8.261935,9.906139,5.501064,211.0
5.8931003,13.207935,5.392201,7.7603507,5.564659,0.25331706,4.547973,8.572702,10.591233,4.7123566,2.3202653,3.342954,8.170913,9.666456,5.445724,211.5
5.8974485,13.077372,5.450083,7.8530436,5.457649,0.23603424,4.3574,8.647712,10.611386,4.7376842,2.3128006,3.3765109,8.158254,9.675657,5.4252405,212.0
5.925602,13.120579,5.4768414,7.9038973,5.484289,0.29296222,4.2873387,8.765542,10.683862,4.622226,2.2627141,3.3048074,8.27898,9.699459,5.521131,212.5
5.9051785,13.129806,5.462198,7.8307595,5.5012383,0.18162374,4.4005184,8.683632,10.567456,4.8696384,2.1968503,3.287205,8.126199,9.789547,5.4965487,213.0
5.885202,13.28875,5.3403206,7.9955826,5.5946026,0.3883539,4.4857097,8.709743,10.589528,4.866129,2.2331657,3.261214,8.231895,9.777661,5.5716863,213.5
5.8600225,13.284476,5.305379,7.991782,5.67321,0.38786855,4.522982,8.559227,10.507283,4.856178,2.2531712,3.295176,8.216076,9.738607,5.5862145,214.0
5.8640714,13.319007,5.34383,8.121284,5.5770802,0.59519076,4.5118117,8.629204,10.696356,4.632557,2.2519386,3.4376998,8.184684,9.524224,5.5686836,214.5
5.9239984,13.233938,5.3452544,8.072255,5.6049457,0.48524833,4.339045,8.615012,10.651366,4.5416903,2.2389867,3.3702192,8.307862,9.575248,5.6411924,215.0
5.972515,13.312541,5.302054,7.89964,5.628143,0.28890207,4.470477,8.643142,10.55007,4.795102,2.1510239,3.2171178,8.2401495,9.75937,5.5887513,215.5
5.942263,13.338819,5.2170396,8.171786,5.637372,0.54069024,4.4100966,8.646341,10.615801,4.71316,2.2323434,3.296359,8.322471,9.656061,5.6074934,216.0
5.853088,13.3412285,5.3349004,8.037534,5.662201,0.43443152,4.550485,8.661533,10.556564,4.8983383,2.1683762,3.2602139,8.19152,9.77908,5.614746,216.5
5.9353886,13.209043,5.2831383,8.059808,5.5160766,0.4029123,4.430664,8.519223,10.562793,4.7794747,2.2314627,3.4289877,8.116427,9.595151,5.4795575,217.0
5.986566,13.276419,5.314843,8.007732,5.5585074,0.37610355,4.3705635,8.646268,10.61434,4.6879506,2.152565,3.331093,8.214204,9.631134,5.618977,217.5
5.934055,13.267557,5.2441444,8.025971,5.5857515,0.35483998,4.3974347,8.719399,10.553961,4.90272,2.28974,3.216176,8.300482,9.812207,5.4958587,218.0
5.947514,13.362079,5.154446,8.065141,5.6494193,0.4324485,4.5051775,8.543875,10.494211,4.8722153,2.2501137,3.3059585,8.215592,9.668936,5.5373955,218.5
5.853442,13.221282,5.364684,7.9803333,5.6874847,0.34953436,4.394705,8.634678,10.50928,4.851544,2.246333,3.2306786,8.303609,9.819928,5.668989,219.0
