UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
-6.084598,4.1641364,0.46755898,4.581392,1.8512555,2.1876457,2.283644,4.4852643,1.1694885,4.371007,5.184275,10.107019,3.5176365,2.468354,4.6971517,200.0
-6.1925097,4.3298726,0.45146748,4.387437,1.9437408,2.0694153,2.4936962,4.2994804,1.2900864,4.26955,5.525173,9.885398,3.5474238,2.5522754,4.343272,200.5
-6.1343174,4.3792686,0.42720708,4.459146,1.9715022,2.1689131,2.5322847,4.171574,1.5101565,4.2982464,5.4412837,9.856269,3.7163744,2.8011706,4.338636,201.0
-6.1676583,4.2158637,0.37492594,4.391796,1.8786793,2.143426,2.2887971,4.5303035,1.2951486,4.427784,5.3196564,10.145913,3.6173499,2.387927,4.7165112,201.5
-6.0601673,4.321155,0.4862419,4.426482,2.0266771,2.1237147,2.5834906,4.1436152,1.5594767,4.509417,5.6765013,9.670158,3.83732,2.8239276,4.2283373,202.0
-6.179793,4.395517,0.40785086,4.249926,1.9637764,2.0349712,2.4768295,4.1743727,1.5322895,4.342291,5.557228,9.938582,3.6974428,2.7374156,4.421183,202.5
-6.199325,4.3249583,0.40739712,4.342776,1.981429,2.069764,2.438938,4.1597905,1.5365499,4.299383,5.382648,9.949329,3.6463423,2.7982764,4.4953675,203.0
-6.019844,4.1985927,0.42708057,4.58493,1.7901367,2.1960335,2.3299172,4.4698057,1.10733,4.39674,5.3368964,10.098549,3.5335855,2.4182434,4.6573515,203.5
-6.091054,4.1689687,0.45999855,4.3204985,1.8767731,2.0650914,2.4069653,4.281452,1.188283,4.3636665,5.6663175,9.843913,3.462269,2.4514499,4.2334137,204.0
-5.965522,4.3747954,0.49861336,4.3701377,1.9137359,2.044006,2.4155304,4.1154404,1.3345801,4.357454,5.5699134,9.8316345,3.5446591,2.679909,4.2211766,204.5
-5.971132,4.350794,0.48759148,4.3087134,1.9686599,2.083217,2.444139,4.148062,1.5542811,4.5815988,5.6657104,9.770338,3.8109226,2.7680407,4.245256,205.0
-6.212307,4.485227,0.3209505,4.3272533,1.9398891,2.0444882,2.529862,4.1254,1.4887052,4.1997085,5.5073843,9.9508505,3.6105874,2.7649608,4.3799343,205.5
-5.945646,4.3834314,0.5868831,4.325284,1.925319,2.1180437,2.385522,4.150185,1.446677,4.38239,5.4617805,9.885019,3.6148605,2.690331,4.190471,206.0
-5.8153863,4.2311845,0.70032805,4.7769938,1.9319474,2.2115624,2.2495215,4.368464,1.1602356,4.535031,5.151821,9.795779,3.5995107,2.6435924,4.3950953,206.5
-6.118021,4.370693,0.40672177,4.3103395,1.915031,2.0779974,2.4352157,4.263634,1.4464616,4.4011407,5.5086617,10.006649,3.7205584,2.6848197,4.4903016,207.0
-6.146748,4.1836944,0.48305836,4.3120193,1.9956653,2.1463075,2.4424927,4.1830063,1.5247064,4.3888164,5.5178022,9.7977705,3.702393,2.7720556,4.272899,207.5
