UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
-6.0114527,8.276905,15.151415,4.1549425,6.1813574,3.4577463,8.532889,7.100125,4.753142,4.1050878,3.699587,6.2988725,4.7801576,3.5015562,4.6156225,200.0
-5.8519216,8.271574,15.215971,4.0022893,6.381573,3.5513682,8.793513,7.0426393,4.939695,4.143509,3.6057155,6.5068083,4.6913137,3.8513677,4.611558,200.5
-5.9294834,8.31474,15.224568,4.076281,6.179331,3.4417744,8.608719,7.0080156,4.86995,4.0974836,3.7379327,6.304238,4.704133,3.5877333,4.588414,201.0
-5.891958,8.277991,15.199639,4.1353126,6.176917,3.492499,8.614497,7.041395,4.948462,4.0740323,3.632113,6.416667,4.710494,3.6025445,4.585216,201.5
-6.0948176,8.338953,15.250563,4.089501,6.219482,3.549853,8.729241,7.004369,4.784675,4.116384,3.6919007,6.34156,4.7248445,3.6044338,4.604011,202.0
-5.705701,8.2676935,15.131295,4.1550508,6.258997,3.7011077,8.599767,6.9187517,5.2565894,3.961975,3.588551,6.645837,4.7846365,3.8086476,4.4778557,202.5
-5.84805,8.244653,15.150033,4.2590494,6.296772,3.5994728,8.663242,7.1150784,5.0590296,4.069847,3.451866,6.6523733,4.9328356,3.6453044,4.638906,203.0
-5.9489164,8.140315,15.129448,4.2623563,6.34196,3.6261063,8.517689,7.1320004,4.8246927,4.018921,3.6384473,6.438527,4.811244,3.5791948,4.6406956,203.5
-6.0449266,8.374722,15.199652,4.0703206,6.2035418,3.6350377,8.761164,7.0210967,4.853414,4.16067,3.6125138,6.455473,4.8918777,3.7273178,4.54195,204.0
-5.4826994,7.9721413,15.276118,3.9896772,6.31561,3.5873127,8.376785,7.0894523,5.1164675,4.165748,3.572694,6.5001264,4.5538187,4.046564,4.3501153,204.5
-6.044321,8.305389,15.124618,4.1504498,6.240458,3.4842336,8.5795,7.1338863,4.7099752,4.1333456,3.6896865,6.2864666,4.855172,3.5265994,4.6127114,205.0
-5.7850976,8.315299,15.261757,4.1093287,6.2231,3.6308928,8.813342,7.0642376,5.1607556,4.068775,3.4927258,6.562447,4.946568,3.8236644,4.544278,205.5
-5.9198437,8.47691,15.213263,3.970531,6.2681746,3.4608188,8.808906,7.003716,4.9981837,4.125253,3.63417,6.4228425,4.82132,3.7237527,4.58094,206.0
-5.871171,8.28384,15.256994,4.0919943,6.2319946,3.4746156,8.646665,7.039968,4.937016,4.0665545,3.73099,6.304717,4.6546702,3.633909,4.572615,206.5
-5.7804976,8.358304,15.309444,3.995532,6.099445,3.3442402,8.636192,7.1460915,4.973643,4.160374,3.6030667,6.26973,4.8200173,3.6763725,4.4576654,207.0
-5.8426514,8.086383,15.156939,4.2661214,6.3065987,3.5487704,8.356853,7.2105665,4.830003,4.006079,3.6540747,6.3271937,4.78197,3.5456994,4.544047,207.5
