UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
16.208399,5.5878305,4.3279867,3.8861954,2.9760237,3.0047317,5.314975,9.526412,0.5506454,2.352018,4.5994067,6.144911,-3.2462633,5.32398,2.0030987,200.0
16.20564,5.5917525,4.2811193,3.9707844,2.9352288,3.0687635,5.226037,9.33283,0.59716535,2.5078688,4.661136,6.162101,-3.1284173,5.2072663,2.0940547,200.5
16.13713,5.577474,4.2875504,3.9833608,2.9354913,3.0288935,5.3377094,9.338634,0.57505345,2.3446083,4.587124,6.0794053,-3.1983378,5.2516503,2.1202722,201.0
16.132288,5.6104465,4.2600417,3.9189117,2.9645073,2.970368,5.305015,9.291846,0.52095234,2.3503757,4.5710073,6.1216817,-3.2467194,5.3025947,2.0675414,201.5
16.213863,5.545425,4.3606,3.9763768,2.8771436,3.072254,5.377901,9.547387,0.56056464,2.3624997,4.651412,6.150477,-3.2360148,5.285427,1.9963473,202.0
16.158396,5.59216,4.3098807,3.9456985,2.9091783,3.018717,5.353098,9.548044,0.48571298,2.2672133,4.6580663,6.1465673,-3.2893074,5.3536677,1.9274436,202.5
16.223816,5.5657783,4.357073,3.9693773,2.8791463,3.0762737,5.33479,9.60931,0.5471593,2.3894916,4.6853004,6.1620812,-3.2303915,5.2877417,1.9435314,203.0
16.170527,5.570606,4.342599,3.9612129,2.8914862,3.0457094,5.347551,9.486906,0.5661356,2.3402197,4.622016,6.1281524,-3.2204099,5.268265,2.0334148,203.5
16.18108,5.560416,4.2820377,3.9074059,2.9120686,2.935494,5.348174,9.370733,0.509271,2.3825428,4.5627823,6.155197,-3.3583426,5.317989,2.0805767,204.0
16.163483,5.5854583,4.293754,3.8949466,3.0137734,2.998743,5.234807,9.515335,0.59130204,2.3729846,4.638493,6.0888066,-3.1907468,5.257921,2.0488317,204.5
16.26661,5.587254,4.3166656,3.863348,2.885082,2.9543526,5.357801,9.238577,0.51711607,2.5482743,4.406163,6.141623,-3.3044672,5.2279077,2.2361238,205.0
16.130604,5.5870066,4.2753735,3.9379241,2.996721,3.0000207,5.24599,9.536375,0.5350655,2.3010588,4.719489,6.1224055,-3.2167735,5.3316693,1.9287866,205.5
16.169289,5.5667043,4.2721057,3.963196,2.9208233,3.069246,5.2623796,9.38161,0.54390347,2.4352722,4.619978,6.1145678,-3.1479828,5.2098465,2.0206063,206.0
16.146574,5.6105866,4.3274293,3.877215,2.9148202,2.9890022,5.387275,9.52817,0.4668803,2.2252405,4.5724053,6.1448092,-3.2872703,5.3580956,1.9332644,206.5
16.241108,5.6230693,4.2764564,3.9173982,2.9932768,3.091279,5.243141,9.536854,0.47729325,2.4625905,4.7407813,6.227364,-3.1941984,5.3797884,1.8217376,207.0
16.220774,5.5935035,4.339193,3.8574436,2.927831,2.9700487,5.379335,9.524995,0.49683326,2.3433475,4.532986,6.160299,-3.330172,5.3444557,2.0194623,207.5
16.197327,5.648679,4.318937,3.974591,2.8919895,3.080997,5.23567,9.536085,0.5679254,2.368711,4.745749,6.2231956,-3.147352,5.2604437,1.9321344,208.0
16.235888,5.5717983,4.363341,3.9352868,2.894051,3.0605943,5.3568473,9.600224,0.54762256,2.3635983,4.6445704,6.164051,-3.2589025,5.297567,1.9769458,208.5
16.144575,5.631477,4.245789,3.916528,2.9859638,2.9765937,5.2448745,9.528513,0.46801162,2.2994926,4.7126565,6.1852875,-3.2529304,5.371437,1.8829893,209.0
16.23475,5.5793934,4.333368,3.9446924,2.9241772,3.0599174,5.3262815,9.66481,0.48768184,2.3400407,4.730155,6.193169,-3.2749183,5.363168,1.8569674,209.5
16.101513,5.5989738,4.173451,4.1355724,3.0293498,3.044822,4.974626,8.579922,0.78164375,2.9476087,4.6125126,6.0939612,-2.8524196,5.0153513,2.4444354,210.0
16.101143,5.676432,4.0845547,3.9469142,3.0710073,2.972743,4.9871163,8.701772,0.57558113,2.7068377,4.593492,6.172866,-3.0020525,5.1124887,2.2431078,210.5
16.371174,5.5841675,4.3276978,3.873662,2.9131799,2.933494,5.207238,8.941248,0.63927084,2.7869027,4.320338,5.961773,-3.248881,5.078579,2.5648582,211.0
16.142517,5.681643,4.2442427,4.005405,3.0612135,3.1005766,5.092109,9.050713,0.6916345,2.6284945,4.632471,6.095274,-2.952914,5.137335,2.2170007,211.5
