UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
15.235128,-0.74128324,3.6880143,8.409164,2.533434,3.1039226,-0.7523174,3.85881,2.8723054,2.5315433,4.3284025,2.8017786,8.59468,3.7411005,7.099474,200.0
15.130762,-0.7156649,3.8010812,8.484714,2.4115243,3.1328728,-0.9187563,3.529,2.8001342,2.3855898,4.276951,2.7764733,8.485274,3.7270327,7.2936034,200.5
15.156935,-0.7315187,3.8181474,8.426072,2.4764822,3.2192414,-0.8014968,3.6944194,2.957195,2.44007,4.389804,2.8234198,8.576847,3.672887,7.195008,201.0
15.25428,-0.7799182,3.7078738,8.622699,2.4674213,3.0654526,-0.817081,3.7338595,2.7977524,2.387449,4.2992554,2.8458788,8.624822,3.6451244,7.1041007,201.5
15.213676,-0.80302984,3.7119834,8.710668,2.4365785,3.13984,-0.8877484,3.580741,2.880462,2.3118494,4.4490585,2.8293638,8.5911045,3.647098,7.103688,202.0
15.206595,-0.8057372,3.6793556,8.649962,2.5325503,3.158025,-0.88286287,3.6237192,2.864092,2.4001448,4.3836923,2.7601123,8.536372,3.7037294,7.13859,202.5
15.274736,-0.83802974,4.0114956,8.337965,2.3845134,3.277659,-0.84715044,3.5802526,2.9237654,2.3344948,4.2394967,2.7772143,8.614313,3.666213,7.402519,203.0
15.179941,-0.69455767,3.8786955,8.187405,2.3211684,3.160346,-0.88854957,3.7084868,2.7234225,2.3149526,4.2157393,2.8059785,8.53617,3.8667047,7.3709064,203.5
15.213712,-0.7946414,3.869153,8.356067,2.4308312,3.1843626,-0.9086886,3.597137,2.8098142,2.355523,4.212896,2.7051928,8.538622,3.6809716,7.3340163,204.0
15.311041,-0.9254123,3.7939734,8.677193,2.4543931,3.1028335,-0.9500367,3.5601082,2.7175927,2.237037,4.2974467,2.7757545,8.6428585,3.6745353,7.230917,204.5
15.127587,-0.80569404,3.7208073,8.736767,2.4709723,3.1554768,-0.9761294,3.5095575,2.8218904,2.3348773,4.4012628,2.7918153,8.518653,3.6919408,7.183816,205.0
15.198456,-0.8445728,3.885379,8.634507,2.442723,3.2178454,-0.93125147,3.5033083,2.819286,2.2659783,4.213702,2.8149703,8.587417,3.5745397,7.305439,205.5
15.09492,-0.80324644,3.7760155,8.686703,2.4098408,3.289333,-1.0701283,3.5431876,2.8994975,2.3028915,4.361146,2.8516312,8.521767,3.7234635,7.2299323,206.0
15.099712,-0.77602535,3.6339428,8.645051,2.4705265,3.1852186,-1.0310848,3.5608578,2.8394496,2.3451807,4.431259,2.7448084,8.459906,3.7761612,7.1446824,206.5
15.061851,-0.83244276,3.84356,8.689871,2.4326327,3.3095615,-1.0870677,3.4856968,2.9220479,2.3108103,4.2774267,2.865322,8.508386,3.6504147,7.305566,207.0
15.154867,-0.7165897,3.7483597,8.585164,2.327324,3.1922088,-1.0218775,3.5232844,2.7960017,2.2257254,4.3636293,2.8148944,8.50962,3.6741686,7.195975,207.5
15.224527,-0.7142589,3.7507546,8.519358,2.4521432,3.091231,-0.8913431,3.5554726,2.6512601,2.339941,4.3537164,2.6568708,8.526191,3.750997,7.2096715,208.0
15.299096,-0.8517645,3.7923322,8.700922,2.4389262,3.1347196,-0.92972255,3.5141785,2.8347301,2.2828913,4.376307,2.7648742,8.611832,3.5911868,7.1912875,208.5
15.10965,-0.7331236,3.746614,8.665678,2.3657055,3.155487,-0.86772394,3.4324298,2.918102,2.2932682,4.48301,2.7987804,8.520616,3.591117,7.1213994,209.0
15.107606,-0.7805601,3.6741104,8.861072,2.407732,3.1824162,-1.0414343,3.4523337,2.8664274,2.293537,4.430825,2.80128,8.502583,3.6148658,7.0960703,209.5
15.269265,-0.74894994,3.741518,8.332033,2.4818776,3.0485675,-0.6791923,3.973231,2.835255,2.5252104,4.221975,2.8709793,8.669431,3.6971138,7.106097,210.0
15.105319,-0.59825605,3.6559107,8.424055,2.5441015,3.1303055,-0.9042631,3.7949867,2.7882752,2.5734584,4.29986,2.743457,8.469877,3.8041105,7.1408486,210.5
15.120814,-0.65967447,3.7578003,8.618272,2.47182,3.2140296,-0.9844034,3.5268815,2.8401225,2.4241762,4.4733677,2.7282612,8.484756,3.8099873,7.2193623,211.0
15.141954,-0.763888,3.6156127,8.842703,2.430609,3.0733166,-0.92551666,3.6341817,2.8042665,2.331119,4.398933,2.887265,8.586742,3.6212366,7.002213,211.5
15.138264,-0.59394443,3.6598392,8.468959,2.49445,3.0570917,-0.78992134,3.7545047,2.8027513,2.5123365,4.309791,2.773649,8.516931,3.6297092,7.078946,212.0
15.220793,-0.73978037,3.7295454,8.611384,2.4449775,3.051336,-0.8494515,3.8553557,2.7340715,2.4158726,4.1253667,2.9377694,8.645464,3.6572392,7.138231,212.5
15.239203,-0.8726841,3.6810567,8.861722,2.5281854,3.1361256,-0.9176827,3.5655231,2.7605705,2.2909958,4.3538656,2.8417919,8.606734,3.6986501,7.1430025,213.0
15.26326,-0.84343123,3.9026084,8.436054,2.349218,3.067276,-0.7677955,3.6501405,2.736634,2.261441,4.1313887,2.8997095,8.62659,3.7594368,7.380725,213.5
15.10466,-0.78672564,3.6977289,8.676601,2.478483,3.260863,-1.0122459,3.6530044,2.9690664,2.4388547,4.451609,2.856935,8.536532,3.7516022,7.1188354,214.0
15.115793,-0.5748665,3.7539904,8.402841,2.5112703,3.159679,-0.7782354,3.6965623,2.9433975,2.561738,4.4550967,2.7415106,8.516387,3.6523535,7.12677,214.5
15.187335,-0.8744833,3.719737,8.812626,2.5431921,3.176678,-1.0221539,3.5570624,2.777877,2.3719878,4.3070235,2.8000515,8.551142,3.7706118,7.225301,215.0
15.28383,-0.8399078,3.7806888,8.604579,2.578894,3.0872664,-0.7987069,3.4888027,2.7764022,2.400158,4.3575573,2.6673236,8.544195,3.7488904,7.2824807,215.5
15.071274,-0.6422822,3.733034,8.622329,2.5225937,3.1348808,-1.0111619,3.4731457,2.7016025,2.4227452,4.26763,2.7089005,8.400425,3.8277166,7.3256974,216.0
15.335582,-0.84968626,3.7523324,8.746155,2.508749,3.125276,-0.83926517,3.5259516,2.8053951,2.2604074,4.332051,2.7316246,8.620479,3.5022213,7.1483974,216.5
15.063227,-0.72295886,3.805745,8.490012,2.3606417,3.243579,-0.8996912,3.5092988,2.9620223,2.3188922,4.438008,2.826068,8.484857,3.7297618,7.249418,217.0
15.302622,-0.88290524,3.7401295,8.713686,2.456237,3.1047575,-0.92137873,3.4570727,2.7854815,2.2836869,4.51606,2.677402,8.582874,3.717833,7.1627297,217.5
15.304976,-0.8789037,3.7027347,8.740781,2.4163024,3.1491547,-0.9104849,3.5300214,2.8704603,2.2379305,4.5365305,2.75615,8.607372,3.6811478,7.092501,218.0
15.283022,-0.9331393,3.7960365,8.574898,2.388341,3.1823835,-0.85016245,3.686429,3.0292208,2.3751628,4.4493837,2.917757,8.662694,3.754025,7.17319,218.5
15.1821785,-0.7667498,3.6148093,8.72117,2.4938126,3.0704167,-0.84179556,3.750283,2.855866,2.4383936,4.391618,2.8688583,8.600812,3.6635451,7.0026307,219.0
15.218761,-0.86244404,3.7463098,8.829748,2.4869769,3.1478686,-1.0545592,3.467542,2.7888954,2.3179922,4.429145,2.7316945,8.57644,3.6423047,7.173227,219.5
15.388277,-0.87067693,3.884966,8.1144705,2.566747,3.077489,-0.7198759,3.794749,2.6037252,2.440024,4.006849,2.6287816,8.579686,3.9124866,7.4518943,220.0
15.294859,-0.7456209,4.0557857,8.01595,2.4003577,3.1552656,-0.8191556,3.7836635,2.622558,2.3796523,3.8298423,2.70449,8.581354,3.7081096,7.547966,220.5
15.41752,-0.8504917,3.9959514,8.096205,2.588242,3.1231494,-0.71337867,3.5860364,2.728656,2.4605203,4.0359144,2.589015,8.557691,3.756514,7.555707,221.0
15.236497,-0.7962919,3.8869448,8.245404,2.4483078,3.0481837,-0.8629021,3.6261017,2.5227606,2.2728775,3.969362,2.711803,8.5286255,3.7618566,7.4618015,221.5
15.179508,-0.9206107,3.9591112,7.955765,2.4702117,3.1209981,-0.8080627,3.7238286,2.6091557,2.2778184,3.690406,2.822415,8.516314,3.7880602,7.646496,222.0
15.427136,-0.9014964,4.0166235,7.8207016,2.298717,3.1507795,-0.8129774,4.1180944,2.5984313,2.2427402,3.7751904,2.9439814,8.77621,3.7685208,7.430381,222.5
