UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
5.7074018,11.240609,0.4733491,8.008665,3.7810638,3.307712,5.3699775,5.7959924,1.741392,8.610127,4.948704,4.5071015,6.0642414,3.999698,5.7155056,200.0
5.8238206,11.03921,0.35009012,7.7208457,3.8675878,3.0838,5.299281,5.604461,1.9410286,8.493282,4.7162786,4.4935308,5.9269514,3.8555033,5.7555294,200.5
5.844365,11.38069,0.31472483,7.8683066,3.7800057,3.1405687,5.356346,5.7108946,1.7095612,8.584365,4.6420197,4.801145,6.0622377,4.041465,5.8110576,201.0
5.6894407,11.174518,0.37643865,7.816332,3.86096,3.1985083,5.48663,5.824526,1.7627718,8.588424,4.835788,4.5838046,6.0144997,4.0312796,5.9268856,201.5
5.589888,11.210049,0.5929936,7.8552766,3.923767,3.0958664,5.0645123,5.5599217,1.9459143,8.784653,4.7133436,4.7403626,5.947752,3.8769166,5.8664646,202.0
5.9140606,11.133077,0.44042715,7.8751774,3.8579812,3.3216708,5.2202244,5.72455,1.7413396,8.70957,4.9134235,4.609524,6.162279,4.045903,5.8595967,202.5
5.664066,11.118484,0.5620761,7.952331,3.924831,3.1780586,5.315002,5.4622045,1.9078242,8.628587,4.7699566,4.6114097,5.996669,3.8598845,5.8782153,203.0
5.9715996,11.183359,0.26507205,7.958412,3.801696,3.2170837,5.393623,5.724967,1.486455,8.697745,4.934183,4.5701885,6.1508164,4.09094,5.8980746,203.5
5.8083634,11.197638,0.268761,7.922657,3.786642,3.201625,5.3586297,5.8667283,1.7185804,8.528658,4.8321953,4.5201693,6.086411,4.026601,5.795944,204.0
5.7707586,10.99838,0.64788973,7.690811,3.8900318,3.2002156,4.9312754,5.452251,2.029683,8.69873,4.7959394,4.6884866,6.103398,3.8446934,5.899528,204.5
5.681926,11.112499,0.6479071,7.7716155,3.881463,3.1882122,4.821722,5.4725018,1.9205035,8.900302,4.848644,4.783768,6.0812907,3.910625,5.9346323,205.0
5.801553,10.953877,0.5566083,7.7913675,3.975538,3.2117581,5.293538,5.571401,2.0159488,8.601973,4.809052,4.493973,6.013913,3.8564622,5.8802323,205.5
