UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
-10.108982,17.007786,3.8759158,3.475586,2.925726,2.4430084,3.3761725,10.349849,8.565543,12.372281,-1.6871301,5.650209,10.007475,2.2562926,14.6048975,200.0
-10.061437,17.009481,3.9514964,3.4732969,2.9933815,2.3630302,3.4049757,10.238334,8.665116,12.364486,-1.6358255,5.719138,9.952778,2.2658648,14.449082,200.5
-10.09398,17.02628,3.89724,3.4806733,2.9750333,2.3531091,3.2972758,10.330927,8.694663,12.375695,-1.5993536,5.7995157,9.96894,2.1813946,14.5230665,201.0
-10.265476,17.10951,3.9919157,3.5698645,2.79207,2.483907,3.323742,10.461844,8.601244,12.165477,-1.6336784,5.603556,9.914178,2.2095783,14.450275,201.5
-10.14578,17.030287,3.8525388,3.534719,2.893698,2.444969,3.3342056,10.362932,8.700701,12.327563,-1.6626487,5.6559863,10.006846,2.2137508,14.497734,202.0
-10.100353,17.100815,3.8416204,3.6152492,2.9387326,2.4572985,3.2611935,10.451813,8.695997,12.319818,-1.5565451,5.74671,9.890962,2.0295074,14.646608,202.5
-10.241995,16.929068,3.8707764,3.514774,2.9506395,2.3109307,3.267759,10.400929,8.725696,12.49413,-1.676449,5.7259483,10.076633,2.1898212,14.683879,203.0
-10.14742,16.989382,3.8146558,3.6470761,2.9499128,2.4470208,3.2960026,10.373432,8.673642,12.259052,-1.549688,5.6119056,9.925206,2.1453228,14.508854,203.5
-10.062903,17.025848,3.957591,3.4275563,2.9343545,2.3889384,3.4560428,10.25907,8.608182,12.364518,-1.7091669,5.6829066,9.998055,2.3098044,14.48706,204.0
-9.940319,17.146261,4.0774784,3.4780898,2.9080012,2.5293062,3.586729,10.262431,8.425366,12.194393,-1.7168442,5.605073,9.851279,2.3911319,14.406771,204.5
-9.95489,16.989712,4.131257,3.5079515,3.0126102,2.2958343,3.6389573,10.182939,8.683645,12.423898,-1.7695787,5.742006,10.005988,2.3921118,14.415371,205.0
-9.976628,16.976812,4.076447,3.6552503,3.0458333,2.219294,3.6268108,10.205679,8.836061,12.360935,-1.7033641,5.7103477,10.010729,2.2893662,14.323749,205.5
-9.901682,17.256266,4.2837033,3.8246763,2.9127152,2.476686,3.7217882,10.234713,8.686799,12.088442,-1.6103687,5.5880656,9.762711,2.177561,14.198079,206.0
-9.954521,17.025805,4.1317334,3.4243126,3.0067453,2.3020937,3.6094835,10.142348,8.644305,12.407928,-1.769736,5.713787,10.0117035,2.450252,14.32682,206.5
-9.882378,17.015535,4.2443433,3.5650218,2.973386,2.4393027,3.817933,10.1019335,8.579119,12.194285,-1.7126588,5.679633,9.765745,2.4352372,14.323636,207.0
-10.076452,16.966091,4.121979,3.657106,3.0180523,2.3146627,3.638756,10.164644,8.81034,12.377461,-1.749322,5.5607843,9.969772,2.2936785,14.253594,207.5
-9.765153,17.269514,4.3816614,3.4910753,3.0940874,2.2982311,3.5716996,10.244684,8.72509,12.399359,-1.662516,6.003696,9.885398,2.3493502,14.241799,208.0
-9.825225,17.142015,4.336162,3.5024369,3.1601002,2.2046814,3.5336814,10.192823,8.825453,12.443184,-1.629264,6.014348,9.902439,2.3561976,14.202314,208.5
-9.727974,17.229616,4.33766,3.506348,3.1490526,2.2350664,3.526364,10.223637,8.765635,12.429704,-1.6028252,6.0342836,9.859451,2.310212,14.221486,209.0
-9.722282,17.3533,4.2624235,3.597557,3.1451902,2.2773046,3.4740233,10.304334,8.814542,12.157956,-1.4548655,6.065837,9.755995,2.1899478,14.131066,209.5
-9.933092,17.047808,4.2442374,3.591584,3.065101,2.2814596,3.5793152,10.200619,8.717339,12.287785,-1.6399636,5.7753553,9.868311,2.403952,14.198025,210.0
-9.8843775,17.096367,4.2954164,3.6407692,3.024706,2.2945724,3.7189863,10.245464,8.673945,12.406462,-1.7941935,5.717216,9.989161,2.395668,14.357369,210.5
-10.010122,17.06459,4.3065257,3.7023928,3.0095322,2.1883767,3.7352998,10.205865,8.84226,12.3846855,-1.8142387,5.6324196,10.07351,2.3689046,14.181615,211.0
-9.926793,17.035337,4.2744937,3.9676845,3.032823,2.3221922,3.7758584,10.284966,8.796991,12.174048,-1.6721939,5.6251516,9.838606,2.2925854,14.217648,211.5
-9.986042,16.978357,4.2679057,3.5463054,2.96312,2.3847618,3.7869503,10.147278,8.546805,12.307671,-1.7989593,5.618518,9.8751545,2.424404,14.391627,212.0
-10.120262,17.004017,4.202695,3.899393,2.9619834,2.321641,3.6782608,10.305593,8.798108,12.047067,-1.6291698,5.6020017,9.87093,2.2780662,14.166376,212.5
-9.87745,17.247437,4.2860026,3.504473,3.0575233,2.2799006,3.4396644,10.35266,8.795051,12.437396,-1.6617942,6.0288343,9.991149,2.3051062,14.33309,213.0
-9.759854,17.221989,4.2229548,3.8822358,3.107306,2.3060036,3.6316237,10.278177,8.804277,12.050005,-1.5073035,5.8180847,9.833235,2.3328516,14.023561,213.5
-9.73752,17.266483,4.320025,3.6683507,3.189498,2.2864041,3.4362276,10.294207,8.840854,12.348908,-1.502759,6.069456,9.817473,2.270514,14.157817,214.0
-9.95292,17.02659,4.0423875,3.824849,3.0713658,2.2626016,3.5211957,10.285211,8.868814,12.2230835,-1.5053182,5.823011,9.880892,2.101149,14.349688,214.5
-9.718965,17.36301,4.3397784,3.7220714,3.0485134,2.4149673,3.6767116,10.218306,8.594063,11.944577,-1.5220451,5.802309,9.650522,2.3429272,13.91118,215.0
-9.78891,17.099566,4.162625,3.6882575,3.0846176,2.4039702,3.6334584,10.229779,8.68777,12.167524,-1.5526614,5.761243,9.646684,2.2437568,14.265124,215.5
-9.971308,16.96542,4.1799374,3.6827698,2.9661076,2.2917783,3.7516088,10.260283,8.684363,12.45224,-1.8704035,5.647711,10.107134,2.4191618,14.516916,216.0
-10.060196,16.99326,4.1023583,3.6703827,2.9246478,2.357395,3.7076302,10.119415,8.626901,12.019048,-1.603205,5.530979,9.800546,2.330321,14.169677,216.5
-9.986899,17.131557,4.380467,3.8806293,2.9835265,2.363659,3.7896366,10.203847,8.735619,12.060377,-1.6132418,5.6211786,9.759123,2.2499804,14.129558,217.0
-9.778268,17.358315,4.4292865,3.7361462,2.9290307,2.3825603,3.8186505,10.229054,8.67773,12.071358,-1.7254834,5.739698,9.941702,2.4636967,14.036286,217.5
-9.658948,17.19701,4.2413282,3.8477902,3.099489,2.350511,3.7396243,10.175977,8.710057,11.9832945,-1.4992095,5.759096,9.697174,2.3512034,14.005834,218.0
-9.95472,16.956932,4.1139164,3.6739392,3.1343555,2.1380317,3.6477091,10.107583,8.945768,12.382753,-1.682732,5.6663923,9.988533,2.32421,14.113002,218.5
