UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
17.471525,9.518524,6.466952,6.3405,11.617062,1.4375446,3.6006944,3.4526403,4.1860056,-8.022406,6.5090384,7.6928377,3.572929,3.4908266,8.2558155,200.0
17.467934,9.713488,6.2184887,6.198217,11.923012,1.3975192,3.7173932,3.311665,4.341796,-8.07188,6.628779,7.8666153,3.5782292,3.5748503,8.35702,200.5
17.375164,9.460365,6.41517,6.1771593,11.562446,1.4532942,3.5569377,3.3187332,4.2474937,-8.020395,6.4329653,7.6459928,3.8400116,3.5200272,8.357139,201.0
17.468428,9.51777,6.329128,6.1834397,11.6100445,1.3553932,3.5725198,3.5243602,4.247833,-7.963034,6.6108375,7.716472,3.7215097,3.4782867,8.372735,201.5
17.440046,9.510215,6.3331475,6.171544,11.64483,1.3603498,3.6725266,3.5196207,4.2594585,-8.010277,6.611645,7.6922526,3.757543,3.5007472,8.419327,202.0
17.418234,9.670144,6.2473583,6.14601,11.90457,1.4001794,3.7069697,3.2717466,4.362628,-8.086643,6.5615487,7.8149114,3.6403158,3.5972493,8.40242,202.5
17.467516,9.684125,6.2670755,6.082971,11.843127,1.5046266,3.5288253,3.142832,4.317965,-8.114012,6.4965014,7.763655,3.7366207,3.6773062,8.444791,203.0
17.489239,9.500763,6.306203,6.2406993,11.696079,1.376209,3.7319818,3.6031249,4.164192,-8.014844,6.6650386,7.7163506,3.6841598,3.4856396,8.412633,203.5
17.357925,9.574794,6.4498124,6.174772,11.528252,1.3711197,3.5626063,3.3890352,4.407168,-7.94567,6.534521,7.607722,3.729901,3.5438273,8.320919,204.0
17.350798,9.634506,6.2711434,6.064293,11.762741,1.3541889,3.5603762,3.2258384,4.4576435,-7.9867773,6.5054097,7.7485967,3.763345,3.5890846,8.391647,204.5
17.79461,8.946853,5.8706827,5.9936023,11.724431,1.9349684,3.5569422,3.1331303,3.1267295,-8.7478895,6.21466,7.9623322,5.095015,3.5098455,9.062675,205.0
17.770653,9.058508,5.894442,5.918068,11.79482,1.8199453,3.4547355,3.1783423,3.3652034,-8.567507,6.259714,7.984373,4.838615,3.4502637,8.820234,205.5
17.831573,9.060832,5.68549,5.8908386,11.888434,1.7808608,3.3526764,3.1384106,3.174149,-8.755925,6.147725,8.120145,5.1509356,3.4148266,9.0362835,206.0
17.640278,8.996966,5.8498316,5.9689255,11.851659,1.8960139,3.642101,3.2128067,3.1611965,-8.728134,6.156528,8.002372,5.099609,3.443738,9.092719,206.5
17.70936,9.041567,5.817467,6.049837,11.760172,1.8209311,3.4327173,3.0805242,3.18158,-8.723983,6.1506724,7.947583,5.072342,3.5019052,9.083089,207.0
17.916998,9.0436735,5.743756,5.969559,11.783812,1.9531319,3.4050193,3.0093498,3.1514928,-8.7879305,6.236298,8.058531,5.170663,3.5586607,9.164548,207.5
17.317871,9.579879,6.16861,6.0582438,11.74954,1.3071007,3.6770003,3.3257997,4.3554096,-8.072055,6.5156403,7.8240657,3.9032347,3.4911516,8.45657,208.0
17.597078,9.469418,6.1231704,5.981657,11.639879,1.3949258,3.232289,3.2822886,4.1697564,-7.9668517,6.453709,7.907393,3.9234104,3.4629073,8.378362,208.5
