UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
6.7146277,-3.4749212,3.85782,3.804715,1.8040408,2.9405172,-0.99428123,7.8361225,7.0320063,3.0248013,6.981407,3.8840063,5.0817776,3.5100079,5.085345,200.0
6.6572313,-3.550521,3.8914247,3.7563097,1.877164,2.835335,-0.9720773,7.772709,7.1154666,2.877094,7.1157637,3.767979,5.189387,3.573129,4.9957733,200.5
6.5761147,-3.5211177,3.804269,3.7896376,1.8799896,2.7858617,-1.0108185,7.8817163,7.0971828,3.0412827,6.976653,3.7938073,5.1639147,3.486507,5.029024,201.0
6.5090747,-3.4386282,3.6929712,3.6118076,1.6874659,2.8139868,-1.0126307,8.048773,7.1429152,2.9765124,7.016539,3.7704902,5.1400247,3.5109417,5.1279683,201.5
6.561917,-3.5614672,3.755249,3.814389,1.7237712,2.8015633,-0.9286325,7.9216976,7.1785088,2.9442406,6.9116125,3.8288054,5.111895,3.488821,5.132673,202.0
6.5500417,-3.4823747,3.774341,3.6159096,1.8005018,2.7802732,-1.0342268,7.8597183,7.0649347,2.92728,7.0625443,3.7333028,5.212741,3.6165993,4.979112,202.5
6.583776,-3.5303507,3.8107848,3.6708212,1.7332697,2.9196458,-0.99059194,7.934058,7.141367,2.879601,7.0299993,3.790742,5.138649,3.639115,5.062318,203.0
6.6639876,-3.571098,3.9444408,3.7560282,1.8716205,2.8595731,-0.9022834,7.946082,7.061439,2.7860425,7.219896,3.7513084,5.178958,3.6868753,4.823134,203.5
6.536904,-3.4394739,3.7558913,3.6364076,1.8628767,2.832455,-0.9510919,7.957846,7.2060685,3.008208,7.059454,3.9019206,5.1482253,3.4997525,5.0103006,204.0
6.5297832,-3.3216724,3.754897,3.6395895,1.7597938,2.803708,-1.0956202,8.060202,7.101152,3.0376744,7.0515485,3.7898517,5.190189,3.502154,5.0413656,204.5
6.5488296,-3.3720095,3.7276864,3.7762733,1.7444662,2.8078904,-1.0431789,7.9595847,7.099374,3.015017,6.901024,3.8239615,5.1634865,3.5152261,5.103252,205.0
6.656286,-3.3045359,3.930515,3.7234359,1.9233743,2.809847,-1.0584832,7.9126096,7.049106,2.9365184,7.1899476,3.7911313,5.242084,3.5779486,4.884054,205.5
6.668363,-3.6946092,3.7293928,3.854044,1.7144353,2.8705566,-0.8711445,7.4928966,6.968728,2.7624984,6.7853565,3.7133446,5.0970936,3.696149,5.0655203,206.0
6.5908837,-3.4125288,3.9435673,3.7451503,1.8628547,2.7448096,-1.1633075,8.004746,7.011274,2.8851361,7.2277036,3.6241267,5.350371,3.6566553,4.920581,206.5
6.723845,-3.3903942,4.1027136,3.7717826,1.928865,2.797817,-1.0953374,8.051368,6.8239255,2.830823,7.2093287,3.7476711,5.2763944,3.6792681,4.836279,207.0
6.425733,-3.4779398,3.7436707,3.578553,1.8060147,2.701288,-1.0385762,8.11619,7.2022905,2.9077904,7.183538,3.6599746,5.2743278,3.603112,4.972181,207.5
6.40491,-3.4631236,3.7324758,3.569685,1.8367119,2.6991649,-1.0634694,8.08557,7.2466316,2.9569879,7.1293793,3.7096853,5.2780437,3.5865529,4.9828596,208.0
6.6927156,-3.9811404,3.7279177,3.9478848,1.7114526,2.9613543,-0.7778987,7.2847757,7.096672,2.7570724,6.835223,3.6341667,5.031311,3.777616,5.0129466,208.5
6.758043,-3.915649,3.6977744,3.9969168,1.6598597,2.960437,-0.80679303,7.1655216,7.097033,2.759692,6.814732,3.599395,5.029216,3.7081428,5.149832,209.0
6.6805935,-3.4278734,3.7042332,3.8169365,1.6624298,2.7535057,-0.9799023,7.6227136,7.1183286,2.8140516,6.9248037,3.684086,5.1861215,3.462104,5.327624,209.5
6.6064916,-3.57203,3.7741678,3.5381212,1.8401415,2.92433,-0.8981799,7.7246,7.3676453,2.8579473,7.3142457,3.7411926,5.163027,3.5988734,5.005929,210.0
6.542722,-3.537303,3.8803277,3.6735137,1.882907,2.754187,-1.1179415,7.962746,7.1549683,2.9368913,7.301775,3.583764,5.30678,3.626896,4.9337087,210.5
6.753084,-3.9297192,3.7631688,3.9931183,1.7363445,2.9557655,-0.77920014,7.222843,7.0269156,2.7549095,6.819626,3.6618428,5.0293126,3.7509882,5.008118,211.0
6.821204,-4.1517544,3.7262113,4.048956,1.6082696,3.034867,-0.67043805,6.9961615,7.004861,2.6395214,6.688698,3.6181529,4.9305086,3.8241327,5.092812,211.5
6.7423124,-4.1675262,3.6786165,4.030756,1.507128,3.0436077,-0.7577919,7.199437,6.7570558,2.724051,6.504074,3.6427052,4.94543,3.902363,5.1084,212.0
6.825175,-4.229183,3.7449903,4.0185294,1.4648906,3.070906,-0.6682635,7.11069,6.784667,2.611428,6.5080233,3.68123,4.881361,3.8919098,5.152068,212.5
6.7800026,-4.144446,3.7143352,4.056182,1.6266938,3.0409236,-0.74606055,7.01286,7.0570326,2.6832757,6.7768154,3.5173085,4.9832935,3.8779378,5.042014,213.0
6.749712,-4.2209554,3.7238305,4.0964932,1.6506636,3.0194523,-0.73174524,7.038273,6.9621716,2.6950393,6.745035,3.5326095,5.0245304,3.9426322,4.9901395,213.5
6.7677383,-4.2424235,3.6186724,4.0562735,1.4907454,3.1117332,-0.70228297,6.988801,7.0099792,2.696707,6.621842,3.5372465,4.891441,3.8787022,5.17793,214.0
6.894184,-4.089047,3.804247,3.9951015,1.5924083,3.0276976,-0.6413581,7.0072103,6.8179655,2.5172932,6.628892,3.6427324,4.922498,3.8689606,5.0813394,214.5
