UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
12.416198,1.134775,2.3788903,6.019793,7.32527,6.047067,4.396463,0.69464636,5.449428,4.9374905,2.7255201,3.1352766,4.8567843,8.287535,6.338658,200.0
12.488779,1.1566701,2.4297123,5.9608502,7.1097093,6.131101,4.318831,0.76027405,5.3262086,4.8926992,2.6649473,3.0474596,4.845341,8.085803,6.2944818,200.5
12.439722,1.0284429,2.3804367,6.051606,7.2232413,5.899319,4.424409,0.58701575,5.2576647,4.967272,2.648221,3.1768696,4.815335,8.150398,6.222082,201.0
12.671775,1.0237886,2.6769276,5.8612723,7.2299004,6.014651,4.4354124,0.6517223,5.5377827,4.787875,2.6196218,3.0835464,4.7624335,8.102294,6.2279334,201.5
12.44331,1.0488306,2.4111035,6.00839,7.217411,5.9180617,4.4200077,0.7180445,5.283221,4.9554405,2.737691,3.063348,4.856387,8.165751,6.3558836,202.0
12.354292,0.95016587,2.5177383,6.0149546,7.113956,5.9746976,4.3576565,0.7604389,5.506912,4.9009194,2.6819582,3.2444994,4.8597255,8.196509,6.2099743,202.5
12.635072,1.0939437,2.463634,5.9355993,7.115045,5.9412665,4.3866854,0.57792276,5.3561244,4.9714766,2.741865,3.0996113,4.813197,8.087547,6.3000455,203.0
12.425703,1.1324941,2.1820593,5.948439,7.018195,6.0384073,4.3733063,0.8368085,5.1739607,5.0022645,2.6462443,3.058269,4.7699714,8.247212,6.2490864,203.5
12.669259,1.1919907,2.60776,5.8907,7.2958813,6.150065,4.381058,0.72434294,5.497685,4.780296,2.6824553,3.0136755,4.941062,8.229188,6.386563,204.0
12.450373,0.983172,2.3603866,6.0366917,7.2361817,5.942516,4.4416246,0.65158814,5.3316917,4.9710855,2.658369,3.1469588,4.820153,8.31651,6.2197685,204.5
12.626085,1.1813904,2.4313145,5.963229,7.258744,5.814336,4.4992986,0.60733944,5.3181787,4.8940024,2.657708,3.1799104,4.7166696,8.192636,6.155418,205.0
12.470934,1.1376972,2.3792086,5.967357,7.2273574,5.895141,4.49465,0.8353399,5.3335185,4.9901986,2.7380965,3.080776,4.811672,8.305578,6.397886,205.5
12.470845,1.166734,2.5335112,5.9945393,7.2274837,6.160294,4.294533,0.76612055,5.4665966,4.8916345,2.778031,3.0277574,5.011556,8.212597,6.4289966,206.0
12.613912,0.951271,2.386614,6.0330253,7.2658796,6.057185,4.5054717,0.57086563,5.2616787,4.946057,2.6470196,3.1239154,4.9659123,8.288173,6.2703576,206.5
12.627582,1.1069579,2.4789755,5.9596777,7.3786874,6.112508,4.4048576,0.6964237,5.4137306,4.763079,2.6933281,2.9547632,4.827254,8.25732,6.4013143,207.0
12.4324465,0.5420027,2.5583737,5.924101,6.794967,5.9208665,4.464134,0.75778687,5.105656,4.938053,2.3460815,3.173226,4.723161,7.979562,5.970874,207.5
12.498886,0.88837767,2.4311647,6.01255,7.137292,5.990338,4.473427,0.6536186,5.039594,4.987982,2.4928977,3.0504324,4.8142805,8.088618,6.1648035,208.0
12.636137,1.1971457,2.5375803,5.883327,7.283438,6.1755514,4.2823834,0.6314232,5.4517837,4.771116,2.7963624,2.9385273,4.9061327,8.047916,6.455171,208.5
12.499452,1.1856791,2.30116,6.005142,7.358327,5.9286695,4.4425445,0.57764965,5.1627216,5.0138493,2.674956,3.0880358,4.7955303,8.22821,6.2946887,209.0
12.429323,1.1004018,2.5073237,5.9776964,7.1796427,6.205777,4.279897,0.80816823,5.417641,4.8854337,2.680384,3.04645,4.970815,8.269769,6.3759704,209.5
12.536561,0.8997257,2.456341,5.998543,7.1519713,6.077133,4.3622603,0.5266715,5.488924,4.948429,2.756368,3.2101545,5.0660033,8.221402,6.379294,210.0
12.456251,1.2294749,2.2762685,6.066258,7.416349,5.8643823,4.48797,0.58965003,5.2926154,5.121789,2.8148236,3.1369042,4.7939715,8.241461,6.345574,210.5
12.744636,0.997644,2.7824056,5.811424,7.142557,5.8448544,4.529611,0.88127583,5.574365,4.789535,2.6593194,2.9821217,4.802826,8.271925,6.3672147,211.0
12.465226,1.1600211,2.4587717,6.0183926,7.3799763,5.9604044,4.4113164,0.66310686,5.6713533,4.957824,2.8176954,3.1901486,4.913023,8.396399,6.4386616,211.5
12.391564,1.34448,2.6155708,5.9650927,7.337612,6.0858235,4.319175,0.8873,5.5303316,4.91352,2.7319965,3.0740414,4.8788447,8.25848,6.4570966,212.0
12.366624,1.0642267,2.6100552,5.9797606,7.2530794,5.969453,4.324412,0.6411352,5.5656586,4.9045825,2.6927521,3.2168896,4.8618035,8.139596,6.2865887,212.5
12.566098,1.2614008,2.5660396,5.9657803,7.267203,6.17567,4.31457,0.8446109,5.6014466,4.839261,2.8185205,3.0400732,4.978904,8.274487,6.448742,213.0
12.543468,1.1749817,2.4125578,5.9694633,7.331371,6.178653,4.311109,0.7113322,5.372303,4.785431,2.7732255,2.8981664,4.9092097,8.1571245,6.5006733,213.5
12.752856,1.0160793,2.7315738,5.856561,7.024272,5.812177,4.5423136,0.84049326,5.393118,4.7929535,2.5492857,3.087835,4.767239,8.149062,6.099517,214.0
12.667356,1.23856,2.589245,5.862755,7.148904,6.0846896,4.4049807,0.9158696,5.542164,4.8766513,2.8097935,3.009248,4.921344,8.295969,6.374108,214.5
12.3467045,1.1503782,2.739772,5.9692264,7.2060165,6.0819745,4.2666388,0.8518713,5.549296,4.85437,2.6962175,3.0983987,4.910107,8.07385,6.387124,215.0
12.79429,1.0055681,2.7674417,5.832687,7.133313,5.826932,4.5577784,0.91976136,5.481158,4.7535176,2.6070833,2.963825,4.740919,8.297858,6.2209115,215.5
12.456832,1.1096014,2.3194757,6.051404,7.296156,6.021699,4.3788977,0.56751746,5.558952,4.968119,2.814912,3.268179,4.9881787,8.392555,6.3797393,216.0
12.297528,1.3644866,2.4677358,6.043532,7.2888017,5.965646,4.3461537,0.74091816,5.5435247,5.0729017,2.7879527,3.2770247,4.8190136,8.216454,6.324375,216.5
