UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
-3.7203543,8.010703,7.0422707,4.9278555,0.40458196,0.6866493,3.591401,7.018255,-0.4444487,11.257154,1.33699,6.528023,-1.1468126,3.9863682,1.3121669,200.0
-3.702319,7.846314,7.001108,4.978404,0.5036234,0.692233,3.4295802,7.1999464,-0.28475013,11.081877,1.0098172,6.6725807,-1.2855773,3.8796346,1.4216112,200.5
-3.6260936,7.963475,7.0711226,5.0660987,0.49881977,0.85033655,3.5102985,7.156955,-0.42823827,11.274911,1.1173661,6.4524484,-1.2198147,3.9370172,1.5883757,201.0
-3.833331,7.9535813,6.993971,5.0549545,0.48338297,0.6802066,3.3458638,7.0677013,-0.30951926,11.220027,0.8972245,6.682136,-1.4157897,3.8587754,1.4739374,201.5
-3.7965345,8.006263,6.9633536,4.9718866,0.5118582,0.69085926,3.3475926,7.1480184,-0.22596757,11.24852,0.92596513,6.716637,-1.387613,3.8499584,1.4488544,202.0
-3.7287939,8.13329,7.0150213,5.0081167,0.4809686,0.87119436,3.4219785,7.203811,-0.47756642,11.294054,1.1122628,6.678797,-1.2591966,3.9139752,1.426905,202.5
-3.7699254,8.00016,6.9447784,5.1893086,0.52199286,0.8511888,3.3721306,7.090085,-0.51128775,11.187565,1.0378274,6.7574296,-1.194048,3.8739111,1.4274255,203.0
-3.6500545,7.9960256,7.052667,5.0538054,0.40142456,0.97001535,3.4806743,7.213708,-0.32468247,11.399913,1.1743544,6.4858336,-1.2493483,3.8991463,1.523713,203.5
-3.7560954,7.867194,6.984773,5.016745,0.4779767,0.74534744,3.3771338,7.142827,-0.3109022,11.231944,0.8532904,6.6540737,-1.3640412,3.841375,1.4625794,204.0
-3.6439557,7.9915776,7.062678,5.1257176,0.50072724,0.70695525,3.458703,7.1357145,-0.624271,11.174843,1.1537743,6.65916,-1.273152,3.769513,1.4831845,204.5
-3.8026388,7.7750244,6.845707,4.5956163,0.38993803,-0.061510164,3.270866,6.93091,0.4521487,11.089706,0.39857358,7.038795,-1.9207487,3.9812324,1.2768062,205.0
-3.8571432,8.044392,6.9416633,5.019587,0.594402,0.8799267,3.306828,7.051982,-0.33151445,11.219024,0.9373119,6.7292833,-1.2762417,3.8971703,1.4678713,205.5
-3.541677,7.9322615,7.082537,5.1295624,0.44366544,0.7747693,3.477004,7.1397896,-0.50043136,11.277648,1.2142123,6.6596036,-1.2422128,3.8626924,1.3518817,206.0
-3.6033862,8.076604,7.005599,5.0937233,0.4775103,0.87775296,3.445001,7.0513654,-0.49014622,11.492889,1.0667169,6.5656123,-1.3105204,4.002994,1.4720384,206.5
-3.7418952,8.155234,7.006066,5.1067076,0.5089785,0.90805095,3.3527143,7.1082926,-0.50694394,11.445639,1.0929222,6.693802,-1.2999374,3.8810775,1.4465308,207.0
-3.8022242,8.125913,6.969433,5.079029,0.4238381,0.926097,3.3854373,7.1186733,-0.45650262,11.41543,1.2009383,6.63328,-1.20484,4.006533,1.3443196,207.5
-3.8507373,7.981096,6.9758587,5.077307,0.42911923,0.94899344,3.3315892,7.2091,-0.3652364,11.409519,0.9260474,6.637154,-1.3867705,3.8410368,1.5120131,208.0
-3.7556028,8.072023,7.0118375,4.9680314,0.51252455,0.8802979,3.436915,6.9735565,-0.43566233,11.334443,1.0400492,6.486914,-1.169442,4.045981,1.4547949,208.5
-3.7705858,7.935365,7.0339317,4.854811,0.50805694,0.8056887,3.438672,7.0669117,-0.2662133,11.2446785,0.953132,6.5188994,-1.270731,3.995841,1.4687092,209.0
-3.726623,8.132006,6.989989,5.0811515,0.5597471,0.9812724,3.3972428,6.964213,-0.5540679,11.342276,1.0883895,6.6099925,-1.0990541,4.018145,1.431794,209.5
-3.8600054,7.9505506,6.979803,4.9612937,0.45858625,0.74643534,3.395586,7.11462,-0.22924949,11.252424,1.0073681,6.586481,-1.3188522,3.9165483,1.4355474,210.0
-3.761604,7.867542,6.9744143,5.087573,0.42433104,0.71731544,3.429851,7.153045,-0.4484544,11.187687,0.99901843,6.6914988,-1.3158678,3.8484633,1.396986,210.5
-3.853729,7.7473564,6.8876038,4.4860077,0.3660143,-0.039405692,3.343102,6.9996743,0.54323554,11.02308,0.39073914,6.9852505,-1.8469652,4.002469,1.1857629,211.0
-3.8089776,7.9400206,6.9093447,5.0299907,0.50112313,0.59063023,3.2693174,7.1158686,-0.17265637,11.206163,0.83584744,6.8261046,-1.5160698,3.850215,1.4137607,211.5
-3.8406792,7.8219657,6.978665,4.5163045,0.2935404,0.08691866,3.2822196,6.9802995,0.4853993,11.152626,0.47670302,6.98871,-1.7965807,3.9010992,1.1182059,212.0
-3.5813947,7.8942943,7.067609,5.0549707,0.55281925,0.8194556,3.4247885,7.156899,-0.57601774,11.212932,0.9069384,6.6396337,-1.2685251,3.889116,1.5092046,212.5
-3.7700703,7.92785,6.836863,4.7065134,0.41219774,0.16785157,3.3229368,6.9657226,0.41220772,11.134458,0.5457057,6.9366517,-1.7632425,3.9718714,1.3298736,213.0
-3.7187436,8.126617,7.0373487,5.133905,0.46593612,0.89426285,3.4651763,7.0978346,-0.5344173,11.319145,1.2923499,6.5603676,-1.1484115,3.8980227,1.450738,213.5
