UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,temp
-6.8014216,15.623802,5.8052926,5.841336,-9.438808,5.0698195,7.7611723,5.6432447,5.3963475,0.25654575,6.815173,4.0702863,7.1151695,6.3431463,0.7297711,200.0
-6.774273,15.708195,5.8299303,5.9305687,-9.414171,4.9967456,7.810005,5.636327,5.393762,0.2293228,6.695956,4.057332,7.1140666,6.3096066,0.72850066,200.5
-6.803774,15.550423,5.8022547,5.981914,-9.466195,5.0029964,7.774219,5.6158204,5.487228,0.14294718,6.829247,4.031974,7.02998,6.3865004,0.6641366,201.0
-6.736371,15.629624,5.829677,5.9515157,-9.468182,4.999558,7.8275466,5.6130667,5.487169,0.26294452,6.7081685,4.1156063,7.1216245,6.2777996,0.76052296,201.5
-6.678866,15.524852,5.8795333,5.9478345,-9.477747,4.907338,7.8405995,5.660276,5.4449697,0.18204497,6.81407,4.2359595,7.202368,6.3631835,0.736362,202.0
-6.810512,15.620518,5.823729,5.9403186,-9.400304,4.968494,7.7564507,5.61757,5.412605,0.18810588,6.720926,4.0452294,7.1066403,6.3329325,0.69765115,202.5
-6.756709,15.526939,5.8189197,5.936102,-9.43025,5.010364,7.7795415,5.5756063,5.4697423,0.23763111,6.7774444,4.0759974,7.0758286,6.3161592,0.7088239,203.0
-6.785541,15.671647,5.7691603,5.9291053,-9.466515,5.0339746,7.811642,5.612341,5.383885,0.24147092,6.7647696,4.070337,7.157019,6.347781,0.7140595,203.5
-6.8113475,15.736885,5.78601,5.9037485,-9.455328,4.992721,7.747483,5.7085156,5.3422103,0.22357821,6.732701,4.0446935,7.1610265,6.339395,0.74544996,204.0
-6.818784,15.788332,5.793802,5.936029,-9.363971,4.9862456,7.7883434,5.6493654,5.333818,0.11157646,6.73948,3.9812732,7.079185,6.3546233,0.6762994,204.5
-6.8103795,15.730963,5.7966943,5.8605933,-9.451388,5.059406,7.7444015,5.696656,5.358082,0.1860263,6.8367753,4.0620604,7.1273565,6.407428,0.67964,205.0
-6.772873,15.744008,5.7919917,5.924188,-9.373968,5.00521,7.8368835,5.5809426,5.3515997,0.16412619,6.685184,3.9962938,7.0365195,6.2809052,0.71630293,205.5
-6.763844,15.652001,5.771911,5.985182,-9.483076,4.91759,7.7676535,5.7117424,5.334851,0.17069143,6.7960114,4.1215444,7.208079,6.391142,0.7447546,206.0
