,chain,Tg
0,0.0,258.5
0,1.0,287.0
0,2.0,300.0
0,3.0,340.0
0,4.0,332.0
0,5.0,392.0
0,6.0,331.0
0,7.0,240.0
0,8.0,320.0
0,9.0,268.0
0,10.0,306.5
0,11.0,340.0
0,12.0,341.5
0,13.0,295.5
0,14.0,340.0
0,15.0,260.0
0,16.0,350.0
0,17.0,360.5
0,18.0,336.0
0,19.0,217.0
0,20.0,330.5
0,21.0,330.5
0,22.0,330.0
0,23.0,380.0
0,24.0,340.0
1,mean,317.06
