chain,n_clusters,silhouette_score
0,2,0.743018627166748
0,3,0.810811460018158
0,4,0.9029379487037659
0,5,0.9433000683784485
0,6,0.684040904045105
0,7,0.6714171767234802
0,8,0.6505848169326782
0,9,0.6140475273132324
0,10,0.6035703420639038
1,2,0.6830149292945862
1,3,0.8952000737190247
1,4,0.840929388999939
1,5,0.7597292065620422
1,6,0.7287203073501587
1,7,0.7600730657577515
1,8,0.7556238770484924
1,9,0.764620304107666
1,10,0.7742629647254944
2,2,0.6899532079696655
2,3,0.683444082736969
2,4,0.8218936324119568
2,5,0.8338356018066406
2,6,0.8571342825889587
2,7,0.845768392086029
2,8,0.8055492639541626
2,9,0.7673861980438232
2,10,0.7498789429664612
3,2,0.7861276865005493
3,3,0.839659571647644
3,4,0.862011194229126
3,5,0.9093727469444275
3,6,0.908075749874115
3,7,0.8805252313613892
3,8,0.869995653629303
3,9,0.6692746877670288
3,10,0.6679121851921082
4,2,0.7351893782615662
4,3,0.8775549530982971
4,4,0.8529003858566284
4,5,0.8274198174476624
4,6,0.6580260992050171
4,7,0.6309943199157715
4,8,0.6316102743148804
4,9,0.639938473701477
4,10,0.5300206542015076
5,2,0.6947268843650818
5,3,0.7809712290763855
5,4,0.8918794989585876
5,5,0.8961657881736755
5,6,0.932338297367096
5,7,0.9325124025344849
5,8,0.8778679370880127
5,9,0.6495623588562012
5,10,0.65278559923172
6,2,0.811069667339325
6,3,0.8647668361663818
6,4,0.8971065282821655
6,5,0.8783444166183472
6,6,0.6946355104446411
6,7,0.7073508501052856
6,8,0.6753090023994446
6,9,0.5962229371070862
6,10,0.601685106754303
7,2,0.8153605461120605
7,3,0.7095006108283997
7,4,0.7429348826408386
7,5,0.6201887130737305
7,6,0.6513615250587463
7,7,0.6615654230117798
7,8,0.6510639190673828
7,9,0.5702341198921204
7,10,0.5734309554100037
8,2,0.570622980594635
8,3,0.7009515166282654
8,4,0.7578534483909607
8,5,0.8291950225830078
8,6,0.814323365688324
8,7,0.6602331399917603
8,8,0.676710307598114
8,9,0.6189645528793335
8,10,0.6246973872184753
9,2,0.9304606318473816
9,3,0.8259206414222717
9,4,0.8251031041145325
9,5,0.8298717737197876
9,6,0.8517431616783142
9,7,0.8758130669593811
9,8,0.609810471534729
9,9,0.6294740438461304
9,10,0.5817859172821045
10,2,0.728091835975647
10,3,0.6874029040336609
10,4,0.7223694920539856
10,5,0.7324097752571106
10,6,0.7236212491989136
10,7,0.7490934133529663
10,8,0.7492069602012634
10,9,0.5363087058067322
10,10,0.543825089931488
11,2,0.5298849940299988
11,3,0.7003127932548523
11,4,0.8121545314788818
11,5,0.7788406014442444
11,6,0.8419197797775269
11,7,0.8638739585876465
11,8,0.8606905341148376
11,9,0.8357229232788086
11,10,0.7940404415130615
12,2,0.8902069926261902
12,3,0.7122235894203186
12,4,0.744873046875
12,5,0.7794919610023499
12,6,0.7755149602890015
12,7,0.7707956433296204
